t,x,y
277261,0.4812,0.207
277402,0.4208,0.1458
277586,0.4122,0.1261
278261,0.4469,0.1341
278586,0.4738,0.1525
278911,0.5302,0.1567
279152,0.5151,0.16
279619,0.5104,0.1573
279852,0.555,0.1608
280119,0.5796,0.163
280569,0.4366,0.143
280777,0.4224,0.1534
281044,0.4544,0.2714
281302,0.5386,0.2091
281702,0.5762,0.216
282152,0.4503,0.2543
282336,0.431,0.2959
283344,0.4986,0.7005
283586,0.4532,0.1737
283744,0.4242,0.1504
284211,0.5147,0.1495
284411,0.4619,0.1589
284619,0.4895,0.15
284869,0.515,0.1523
285436,0.5875,0.1501
285719,0.4807,0.2095
286044,0.4448,0.2565
286652,0.4925,0.206
286861,0.4706,0.2101
287069,0.5517,0.2024
287677,0.4524,0.5255
287961,0.5051,0.1286
288136,0.5563,0.1432
288652,0.467,0.3255
288961,0.474,0.1917
289194,0.4986,0.2104
289569,0.5157,0.1461
290127,0.469,0.1576
290344,0.3941,0.1674
290677,0.1628,0.2008
291494,0.4695,0.1629
291802,0.5103,0.1538
292177,0.5505,0.1557
292861,0.4417,0.3216
293019,0.4302,0.3172
293386,0.4648,0.5553
293561,0.454,0.5242
294086,0.4942,0.5198
294327,0.4802,0.5155
294586,0.5686,0.1682
295044,0.546,0.5717
295177,0.5561,0.5211
295419,0.5881,0.5228
296036,0.5355,0.5332
296211,0.5112,0.5304
296544,0.5646,0.5223
296977,0.5818,0.5283
297269,0.5954,0.5257
297469,0.446,0.5291
297877,0.4592,0.5385
298544,0.4946,0.5296
298911,0.5028,0.5157
299094,0.5071,0.4927
299586,0.4995,0.3883
299786,0.4318,0.3869
300094,0.433,0.391
300509,0.4989,0.6834
300677,0.4969,0.6473
300901,0.5107,0.65
301177,0.4931,0.666
301944,0.4946,0.7053
302144,0.5008,0.5775
302319,0.4537,0.3569
302877,0.5046,0.3866
303419,0.5041,0.6794
303861,0.5028,0.7187
304319,0.4968,0.8037
304927,0.5054,0.6792
305119,0.5226,0.8985
305602,0.6383,0.6451
