t,x,y
175516,0.4908,0.2198
175775,0.4372,0.2376
175933,0.463,0.2455
176125,0.3822,0.1911
176341,0.4203,0.2032
176566,0.4487,0.2004
176791,0.4799,0.1949
177050,0.533,0.1867
177308,0.5603,0.1932
177516,0.4985,0.4987
177741,0.5052,0.5705
177983,0.46,0.5651
178241,0.4858,0.5567
178482,0.49,0.532
178808,0.4924,0.403
179158,0.4081,0.4092
179608,0.4774,0.6835
180000,0.4742,0.7314
180308,0.4679,0.8135
180650,0.4828,0.8043
181208,0.4754,0.8796
181433,0.4274,0.4049
181850,0.4857,0.4182
182275,0.4723,0.8413
182658,0.4892,0.6582
