t,x,y
146660,0.4847,0.4947
146924,0.4935,0.341
147074,0.4583,0.2798
147249,0.4985,0.305
147524,0.5387,0.3143
147813,0.4146,0.2432
148158,0.4383,0.2289
148266,0.4851,0.2279
148445,0.5179,0.227
148683,0.5588,0.2283
148983,0.5875,0.4631
149191,0.5843,0.4992
149408,0.5509,0.4823
149658,0.4997,0.5034
150066,0.5323,0.5045
150441,0.4774,0.5046
150891,0.4847,0.6392
151024,0.4926,0.6227
151258,0.5792,0.4974
151774,0.6303,0.4017
152099,0.5854,0.4777
152533,0.5668,0.4581
152916,0.5186,0.5043
154283,0.5778,0.5246
154516,0.5989,0.5166
154741,0.4651,0.5
154999,0.4838,0.5083
155466,0.4519,0.5037
155624,0.4182,0.5046
155813,0.4974,0.6309
156091,0.4765,0.6171
156221,0.4925,0.6929
156449,0.4892,0.7365
156699,0.5009,0.7264
157541,0.4815,0.8879
158124,0.5014,0.4323
158482,0.5113,0.381
