t,x,y
280815,0.5996,0.3407
281069,0.5067,0.3495
281502,0.4352,0.1794
281769,0.3652,0.1684
282194,0.5167,0.1674
282410,0.545,0.1629
283010,0.5128,0.179
283244,0.5664,0.1799
284585,0.5215,0.1767
284960,0.5043,0.6452
285410,0.4221,0.588
285827,0.5728,0.158
286502,0.4257,0.3603
287269,0.6184,0.3464
287527,0.4322,0.3758
288052,0.3555,0.3958
288402,0.4187,0.3879
289035,0.38,0.3901
289552,0.4208,0.3799
290552,0.3588,0.3884
290927,0.4825,0.7585
291569,0.4845,0.7088
291869,0.4417,0.3836
292335,0.3427,0.2996
292744,0.4009,0.41
293069,0.6226,0.3524
293744,0.5416,0.3588
293902,0.6189,0.3231
294577,0.4495,0.5907
294827,0.427,0.5863
295835,0.49,0.2129
296160,0.455,0.2235
296527,0.6249,0.3794
296694,0.487,0.1772
297410,0.5105,0.1822
298019,0.38,0.5415
298377,0.4448,0.5814
298794,0.39,0.2983
299002,0.3321,0.3079
299844,0.4223,0.387
300152,0.4157,0.6108
302094,0.3418,0.4062
302269,0.3589,0.393
303027,0.3684,0.3775
303427,0.3848,0.3686
304619,0.3548,0.3981
306169,0.352,0.2826
306419,0.3343,0.3084
306860,0.3657,0.5672
307052,0.4767,0.8078
307427,0.4892,0.8709
307952,0.4804,0.8802
308252,0.4327,0.383
308650,0.5039,0.9153
309152,0.3938,0.3421
309352,0.3749,0.2855
309994,0.6163,0.3386
310427,0.4052,0.3523
310735,0.4229,0.3856
311602,0.3382,0.2821
311877,0.4708,0.2324
312352,0.496,0.2366
312669,0.4632,0.406
313444,0.4255,0.405
313744,0.4124,0.3933
314794,0.4876,0.8208
315027,0.4977,0.806
315869,0.4351,0.3881
316985,0.3648,0.4029
317427,0.4283,0.4044
319177,0.3863,0.3838
319577,0.3756,0.3846
320485,0.4735,0.7192
320660,0.4897,0.766
321327,0.3918,0.4057
322877,0.488,0.7919
323560,0.4922,0.7503
324060,0.6987,0.7467
324552,0.4903,0.8672
325310,0.6122,0.3783
