t,x,y
118980,0.4693,0.8107
119225,0.4405,0.3527
119400,0.3818,0.2446
119616,0.353,0.1684
119875,0.4,0.1775
120050,0.4469,0.1841
120300,0.5042,0.1831
120583,0.5386,0.1868
120791,0.6059,0.193
121041,0.5535,0.2001
121775,0.4078,0.2066
122000,0.4499,0.2057
122216,0.4812,0.2053
122522,0.5456,0.1986
122675,0.582,0.2011
122941,0.5232,0.4378
123191,0.3841,0.3793
123366,0.3946,0.3695
123546,0.4216,0.3352
123883,0.3993,0.3345
124258,0.4556,0.3325
124441,0.5304,0.4126
124716,0.3856,0.3689
124908,0.4788,0.75
125050,0.4954,0.7098
125416,0.4986,0.8398
125733,0.4782,0.8334
126358,0.4925,0.68
126608,0.4923,0.8415
