t,x,y
210263,0.4944,0.9913
210529,0.4862,0.5491
210754,0.4174,0.2798
210871,0.4247,0.2025
211129,0.3992,0.1475
211354,0.4532,0.1607
211629,0.4885,0.1477
212071,0.5157,0.1503
212271,0.5327,0.1523
212546,0.5682,0.1475
213071,0.5398,0.3802
213246,0.6207,0.3231
213463,0.6246,0.3804
213788,0.626,0.3275
213979,0.6275,0.3101
214463,0.3597,0.2965
214571,0.3439,0.2825
214954,0.5871,0.2995
215121,0.6193,0.3039
215354,0.6211,0.3346
215604,0.6218,0.3587
215779,0.6256,0.3281
216204,0.5588,0.3632
216421,0.5316,0.388
216688,0.4901,0.3909
217088,0.54,0.375
217613,0.5218,0.2154
217821,0.4877,0.2004
217954,0.454,0.197
218138,0.4709,0.1506
218338,0.5214,0.1565
218554,0.4644,0.1529
218754,0.4517,0.153
219013,0.4992,0.6029
219254,0.5118,0.6187
219538,0.5005,0.8219
219788,0.5022,0.7544
220038,0.5325,0.4055
220279,0.5325,0.633
220496,0.5145,0.6228
220829,0.4946,0.609
220971,0.5527,0.3483
221213,0.5515,0.3845
221454,0.4475,0.3771
221588,0.3726,0.3211
221921,0.3701,0.2859
222229,0.3687,0.3619
222488,0.3744,0.6033
222738,0.3439,0.2832
223179,0.4831,0.3811
223629,0.5338,0.3768
223913,0.5205,0.3739
224346,0.5163,0.5073
224529,0.4686,0.36
224638,0.4144,0.3174
224888,0.4608,0.4068
225038,0.6164,0.3479
225229,0.6294,0.333
225679,0.5334,0.567
225813,0.5105,0.6718
226163,0.5207,0.2106
226371,0.4919,0.1967
226513,0.5223,0.1667
226663,0.5621,0.159
226854,0.579,0.1594
227238,0.5036,0.5277
227446,0.4997,0.6568
227654,0.4957,0.6148
227871,0.4452,0.6059
228121,0.4232,0.6133
228338,0.4456,0.4415
228596,0.451,0.3892
228771,0.4359,0.5998
228938,0.43,0.6156
229154,0.4349,0.3922
229671,0.4868,0.859
229904,0.4997,0.8707
230046,0.5037,0.8429
230221,0.5016,0.8961
230446,0.5025,0.8033
230588,0.5002,0.8265
230821,0.4963,0.7809
231046,0.4965,0.7387
231238,0.5017,0.7974
231446,0.4999,0.845
231704,0.4999,0.8974
232663,0.5086,0.9978
232963,0.4697,0.4689
233121,0.4407,0.4278
233254,0.4315,0.4078
233371,0.4457,0.3813
233513,0.429,0.3731
233629,0.3561,0.3182
233863,0.3689,0.3501
