t,x,y
164847368,0.3877,0.2412
165229358,0.3881,0.2071
165361466,0.4828,0.1191
165604358,0.3564,0.0698
165862690,0.3388,0.0682
166121023,0.4007,0.0732
166479356,0.42,0.0753
166729355,0.4574,0.0785
166837688,0.4896,0.0806
167137688,0.5519,0.0814
167337687,0.6046,0.0402
167529354,0.552,0.0382
167996019,0.4732,0.5954
168193516,0.4709,0.5751
168429352,0.4423,0.561
168637684,0.4219,0.5678
168821017,0.4313,0.2432
169054351,0.4178,0.1903
169404350,0.5364,0.0963
169771016,0.5627,0.1124
169929349,0.6031,0.5391
170179349,0.6391,0.527
170529349,0.5607,0.0473
170712681,0.634,0.022
170912681,0.5956,0.0256
171179348,0.5402,0.0807
171346013,0.496,0.0893
171862680,0.4148,0.2187
172129346,0.4223,0.2053
172554346,0.4137,0.571
172846011,0.4107,0.235
173129345,0.3855,0.2249
173321010,0.408,0.2251
173721010,0.5131,0.7492
173896010,0.4897,0.7359
174217430,0.4944,0.801
174571009,0.4917,0.6711
175054341,0.4983,0.846
175362673,0.4943,0.7661
175746006,0.4934,0.6765
176012672,0.4901,0.7135
176329339,0.3729,0.2245
176646004,0.4061,0.2436
176904338,0.4102,0.5851
177062671,0.4234,0.5824
177271003,0.4166,0.2394
177529336,0.4107,0.2171
177821002,0.4565,0.0629
178096001,0.5222,0.0822
178262668,0.5821,0.0789
178512668,0.6489,0.0256
178812667,0.5108,0.97
179004334,0.502,0.9348
179229333,0.4262,0.2037
