t,x,y
241265,0.511,0.447
241379,0.4859,0.1999
241629,0.3859,0.1215
241821,0.4134,0.1339
242104,0.4401,0.1327
242313,0.4739,0.1292
242513,0.3865,0.0883
242779,0.4996,0.1384
243054,0.5418,0.1361
243171,0.4555,0.1359
243421,0.4332,0.1369
243588,0.4945,0.1399
243879,0.5271,0.1406
244163,0.5061,0.1378
244278,0.5514,0.1419
244563,0.5913,0.1397
244763,0.5218,0.5954
245096,0.4982,0.6864
245371,0.5016,0.5279
245613,0.4346,0.5443
245788,0.4165,0.3053
245996,0.3926,0.3875
246354,0.3941,0.3362
246554,0.3946,0.2669
246829,0.4565,0.1902
246988,0.4773,0.176
247163,0.5242,0.1726
247388,0.5862,0.1778
247638,0.4712,0.5779
247788,0.4592,0.5509
248013,0.4428,0.5536
248404,0.4757,0.5552
248688,0.5681,0.1667
248863,0.5878,0.1617
248988,0.6046,0.1354
249179,0.5767,0.5891
249304,0.5908,0.5576
249579,0.5731,0.5519
249913,0.5462,0.5651
250213,0.5241,0.573
250421,0.5005,0.5633
250813,0.5115,0.5358
251334,0.5102,0.4286
251454,0.5036,0.4051
251829,0.4292,0.3974
252038,0.5106,0.4055
252318,0.4312,0.3999
252629,0.4893,0.7495
252888,0.4933,0.6893
253363,0.4867,0.7943
253638,0.5107,0.6487
253996,0.4964,0.3998
254204,0.5074,0.3987
254429,0.4591,0.3944
254629,0.4139,0.3867
254763,0.4247,0.3789
255013,0.5038,0.3929
255413,0.5105,0.8987
255621,0.5204,0.8928
255894,0.504,0.6607
256238,0.673,0.6718
256488,0.5054,0.2922
256638,0.6333,0.138
256746,0.6582,0.1043
256979,0.4759,0.1813
257338,0.4011,0.1364
