t,x,y
167681,0.6149,0.5959
167903,0.4693,0.5026
168087,0.4457,0.3899
168187,0.4635,0.3643
168345,0.506,0.3756
168562,0.4947,0.3755
168762,0.5119,0.3759
169029,0.5359,0.3668
169445,0.4532,0.4115
169654,0.5553,0.3734
169929,0.4302,0.4408
170070,0.3945,0.461
170279,0.5785,0.4823
170729,0.5751,0.5126
171045,0.5622,0.5137
171192,0.5371,0.5562
171420,0.5117,0.5228
171695,0.5199,0.6927
171937,0.4971,0.6978
172037,0.4738,0.6945
172270,0.4479,0.6854
172495,0.4313,0.6837
172737,0.4427,0.6946
172954,0.4442,0.5965
173079,0.4407,0.5534
173279,0.4428,0.533
173720,0.3982,0.532
174029,0.4314,0.5322
174345,0.3964,0.543
174770,0.4372,0.5244
175129,0.4137,0.523
175320,0.4876,0.8021
175545,0.4956,0.8522
175854,0.4967,0.8812
176079,0.4618,0.5704
176270,0.4485,0.6863
176487,0.3957,0.6057
176712,0.3963,0.4822
176904,0.3892,0.4549
177145,0.5703,0.4825
177312,0.3707,0.4824
177529,0.4008,0.4631
177712,0.3984,0.4415
177904,0.4058,0.6534
178195,0.4168,0.6989
178462,0.4384,0.5154
178812,0.5679,0.5015
179004,0.5971,0.5007
179170,0.4233,0.4845
179470,0.4117,0.4865
179779,0.4215,0.4759
180087,0.4186,0.5842
180295,0.4205,0.6769
180579,0.4005,0.6811
180779,0.3935,0.5435
180937,0.3957,0.4935
181871,0.3968,0.4719
182179,0.4725,0.7826
182321,0.4561,0.8379
182621,0.4983,0.8826
183000,0.4968,0.7803
183246,0.4998,0.8143
183462,0.5011,0.7545
184087,0.523,0.5257
184254,0.5874,0.4862
184596,0.4712,0.4112
184921,0.5828,0.3874
185112,0.6389,0.3461
185329,0.6012,0.5477
185479,0.5921,0.5196
185696,0.5836,0.4969
185854,0.4203,0.521
186104,0.4093,0.5026
186487,0.4467,0.7102
186662,0.4457,0.687
187054,0.4521,0.5065
187312,0.4422,0.5035
187521,0.3814,0.49
187721,0.3945,0.495
188020,0.4014,0.5292
188645,0.3957,0.4824
189004,0.4339,0.4777
189129,0.4882,0.8146
189362,0.4967,0.8289
189579,0.4953,0.8861
189912,0.4959,0.8515
191745,0.4937,0.7745
192204,0.4831,0.7604
