t,x,y
190508,0.4989,0.2095
190583,0.5876,0.2359
190908,0.4488,0.159
191042,0.4688,0.143
191308,0.4744,0.13
191547,0.5311,0.1175
192083,0.6003,0.129
192350,0.3723,0.178
192484,0.3556,0.1266
192709,0.371,0.0479
192842,0.4306,0.1566
193259,0.4827,0.149
194300,0.5747,0.1024
194592,0.6396,0.1102
195017,0.6133,0.3259
195250,0.6573,0.3125
195409,0.589,0.4885
195667,0.5728,0.4558
196075,0.4908,0.5354
196309,0.5786,0.126
196725,0.498,0.1267
196984,0.502,0.0872
197567,0.5353,0.1656
197717,0.5625,0.188
198509,0.6275,0.122
198775,0.5422,0.6657
199150,0.5192,0.7373
199325,0.4886,0.5691
199542,0.5034,0.5227
199692,0.5625,0.4774
200217,0.4817,0.5511
200334,0.4848,0.5399
200534,0.4904,0.5359
200634,0.4806,0.5389
200850,0.5305,0.6657
201034,0.5123,0.6652
201234,0.4982,0.5333
201642,0.6237,0.4711
202050,0.4972,0.5902
202192,0.4951,0.6806
202325,0.4996,0.6596
202559,0.453,0.6782
202800,0.5348,0.7908
203275,0.5573,0.765
203515,0.594,0.7672
204150,0.59,0.5209
204350,0.5083,0.5262
204508,0.383,0.5825
204692,0.3989,0.6088
204933,0.4424,0.5888
205158,0.6171,0.4325
205333,0.6383,0.4341
205783,0.4986,0.4426
205992,0.4613,0.3794
206450,0.5481,0.5118
206758,0.5951,0.5058
207150,0.5888,0.5448
207258,0.6171,0.4611
207575,0.5018,0.539
208383,0.5304,0.7572
208550,0.5271,0.7856
