Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant38,7,7.606,11.939,12.147,17.406,10.22,0.0,0.564,162147.0,104732.0,47236.0,122573.0,19640.0,40638.0,202437.0,0.20223075311302682,0.1306224058109834,0.05891303480204342,0.1528738126596424,0.024495130906768837,0.050683967911877396,0.25248069324712646,44,1.7849898580121706,45,city_right,0.1277002015485313
