t,x,y
155849,0.3673,0.4468
155897,0.2015,0.4762
156105,0.455,0.5317
156314,0.4206,0.3902
156489,0.3878,0.3939
156731,0.4004,0.2418
156906,0.4196,0.1715
157064,0.4046,0.1951
157222,0.3815,0.1417
158097,0.4111,0.1491
158497,0.4605,0.1508
158689,0.4095,0.1536
158889,0.4536,0.1583
159589,0.4934,0.1543
160014,0.5383,0.153
160356,0.6405,0.2492
160506,0.6036,0.2683
160814,0.627,0.2792
160989,0.5895,0.3087
161239,0.495,0.3151
161381,0.4533,0.3252
161756,0.4648,0.2587
162131,0.5113,0.2716
162431,0.4625,0.3113
162931,0.5813,0.3474
163364,0.58,0.4836
163472,0.5835,0.4004
163756,0.6061,0.373
164006,0.6116,0.4058
164281,0.5986,0.4885
164428,0.5722,0.449
164747,0.4422,0.3354
165097,0.4639,0.3302
165260,0.4304,0.5692
165481,0.5725,0.601
165780,0.5185,0.6944
166156,0.6012,0.6291
166314,0.5694,0.6006
166497,0.5765,0.5849
166620,0.4241,0.5626
166989,0.5296,0.6113
167197,0.4533,0.4472
167339,0.4331,0.5534
167539,0.4376,0.2817
167747,0.5807,0.3608
167844,0.5833,0.3424
168197,0.6129,0.3673
168481,0.6006,0.5416
168714,0.6119,0.4126
169306,0.5245,0.7196
169572,0.5065,0.7008
170164,0.5195,0.7949
170660,0.5029,0.7753
171231,0.554,0.5596
171464,0.5612,0.3986
171764,0.5274,0.3155
