t,x,y
154766,0.8556,0.5142
155067,0.575,0.4099
155317,0.4726,0.1404
155583,0.4336,0.1565
156083,0.5035,0.1578
156225,0.5007,0.0831
156550,0.5978,0.1557
156817,0.5646,0.1707
157067,0.3469,0.1839
157283,0.3747,0.1709
157500,0.4023,0.1613
157717,0.4447,0.1673
157983,0.5213,0.1981
158158,0.4095,0.1704
158375,0.4579,0.1728
158708,0.5271,0.1986
158958,0.5833,0.1823
159183,0.6133,0.1893
159408,0.6437,0.2037
159600,0.6548,0.1307
160100,0.6081,0.1909
160317,0.5467,0.0947
160517,0.4195,0.1638
160708,0.3906,0.1618
160950,0.41,0.1814
161133,0.4141,0.1821
161317,0.4219,0.1712
161567,0.4507,0.1581
161808,0.5222,0.1785
162108,0.4855,0.0908
162250,0.6276,0.0814
162507,0.6406,0.0733
162717,0.4824,0.1
163091,0.4961,0.0698
163633,0.4118,0.1762
164058,0.5898,0.2175
164608,0.637,0.106
164858,0.6492,0.099
164992,0.6115,0.0538
165142,0.5768,0.0646
165308,0.4768,0.0953
165767,0.588,0.212
166108,0.5856,0.3446
166317,0.5875,0.2086
166617,0.6515,0.1355
166742,0.642,0.3038
166908,0.647,0.288
167108,0.6225,0.3579
167317,0.5807,0.3406
167533,0.5744,0.4473
167933,0.6014,0.3332
168317,0.528,0.8473
168592,0.608,0.3646
168817,0.519,0.8442
169025,0.5368,0.7559
169458,0.5427,0.732
169675,0.5543,0.7601
169947,0.6429,0.7209
170367,0.622,0.3819
170508,0.5951,0.4333
170708,0.5975,0.3378
170875,0.5967,0.3028
171208,0.6313,0.2786
171733,0.5306,0.1504
172425,0.6221,0.4435
172575,0.6014,0.4162
173008,0.5833,0.4828
173208,0.6064,0.3921
173358,0.608,0.3742
173500,0.5995,0.3553
174200,0.53,0.5693
174517,0.5354,0.6022
174742,0.5225,0.7998
175108,0.5301,0.7547
175317,0.5435,0.6942
175917,0.546,0.8097
