t,x,y
230693,0.5346,0.3822
231257,0.3574,0.1113
231449,0.405,0.1389
231632,0.4428,0.1343
231999,0.4938,0.1188
232315,0.5154,0.1206
232507,0.5327,0.1223
232707,0.5456,0.1203
233140,0.5836,0.1182
233574,0.4407,0.1241
233757,0.412,0.125
234049,0.5005,0.1193
234290,0.5399,0.1081
234582,0.5741,0.1125
234749,0.5183,0.1138
235324,0.5188,0.1126
235540,0.5502,0.1166
235799,0.5809,0.1217
236049,0.6842,0.0652
236240,0.4736,0.1783
236407,0.4492,0.1734
236690,0.4585,0.1579
237199,0.3673,0.2592
237665,0.474,0.5859
237865,0.4609,0.562
237982,0.4863,0.591
238299,0.4533,0.4247
238482,0.3632,0.2585
238782,0.4478,0.1538
239149,0.5197,0.1195
239357,0.4833,0.1334
239707,0.5253,0.1414
239949,0.585,0.1397
240157,0.5613,0.1431
240345,0.5307,0.1398
240557,0.6742,0.0817
240913,0.4256,0.5671
241074,0.4307,0.5491
241257,0.4432,0.5437
241599,0.439,0.4372
241815,0.3566,0.2623
242040,0.365,0.2393
242240,0.4434,0.2997
242632,0.3788,0.2969
243024,0.6172,0.2843
243365,0.606,0.3551
243690,0.4231,0.4445
244082,0.4979,0.2062
244265,0.5079,0.1654
244440,0.5255,0.1434
244699,0.6069,0.3076
245457,0.4411,0.3399
246382,0.3892,0.3391
247124,0.3859,0.3564
247774,0.4938,0.6394
248099,0.507,0.7271
248415,0.5099,0.7627
248649,0.4012,0.3895
249049,0.4633,0.5499
249224,0.3694,0.37
249399,0.3668,0.2714
249840,0.6348,0.0985
250015,0.6803,0.0867
250349,0.4708,0.7866
250465,0.5042,0.7746
250965,0.4631,0.3404
251182,0.4452,0.3137
251465,0.3846,0.3039
251699,0.3901,0.2796
251957,0.3887,0.2565
252207,0.4026,0.483
252390,0.3886,0.4991
252874,0.5067,0.7558
253297,0.591,0.304
253490,0.6746,0.0916
253721,0.4685,0.7468
253849,0.4728,0.8023
254082,0.4845,0.4799
254374,0.5022,0.9091
255165,0.5007,0.7041
