Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant24,7,4517,6492,2192,9825,4142,3450,0,5770.696447386801,1414.9651498664387,1147.3679966475997,2158.9485189253696,813.4365828968947,252.4318077957105,1399.8450066651376,0.44030951071164354,0.10796315808533789,0.08754524619621544,0.1647297816973424,0.062065968479848514,0.01926078191635209,0.1068094770841704,21,1.6023195482984893,22,question,0.01131607582908966
