t,x,y
258112,0.5202,0.8825
258231,0.5057,0.8721
258506,0.5239,0.3714
258681,0.5168,0.2426
258836,0.4624,0.2297
259044,0.5197,0.2595
259531,0.4854,0.2449
259764,0.4667,0.2387
259956,0.5122,0.2521
260306,0.5511,0.2663
260664,0.5156,0.2484
261106,0.5463,0.2582
261652,0.5593,0.2683
262031,0.6186,0.3766
262272,0.5575,0.2693
262647,0.6153,0.4271
262947,0.6198,0.4069
263689,0.59,0.4265
263914,0.5726,0.4444
264181,0.4359,0.4121
264489,0.5347,0.6539
264606,0.5369,0.6174
264789,0.5076,0.6465
265097,0.3599,0.2747
265539,0.4088,0.3684
265756,0.3847,0.3078
265939,0.3868,0.2765
266514,0.5003,0.3381
266847,0.5249,0.3442
267589,0.5713,0.4493
267931,0.5616,0.5404
268256,0.5547,0.4749
268489,0.6164,0.427
268812,0.5524,0.6306
269272,0.5175,0.5839
269556,0.4642,0.5786
269772,0.4475,0.5741
269956,0.47,0.5722
270114,0.4739,0.4874
270272,0.4754,0.4306
271156,0.4842,0.4286
271422,0.4727,0.4269
271996,0.4251,0.4094
272228,0.5077,0.703
272481,0.5119,0.776
272747,0.5164,0.7383
273306,0.5156,0.718
273481,0.4519,0.4347
273622,0.4231,0.423
274097,0.4108,0.3263
274281,0.3532,0.2752
274656,0.3925,0.4867
274864,0.4984,0.6994
275289,0.504,0.7795
275572,0.3888,0.3116
275714,0.3762,0.2418
275947,0.5072,0.6328
276397,0.5027,0.7715
276647,0.5021,0.7104
276922,0.5106,0.8323
277114,0.5582,0.3808
277297,0.6171,0.4269
277506,0.5856,0.5911
278164,0.625,0.3974
278531,0.5403,0.2767
278739,0.4986,0.2601
279064,0.5625,0.2561
279331,0.5937,0.2572
279881,0.4449,0.3677
280122,0.4319,0.3632
280306,0.4309,0.3065
280506,0.4252,0.5324
280772,0.4364,0.3952
281131,0.4648,0.4215
281589,0.5134,0.7377
281781,0.5205,0.6897
282056,0.4564,0.4678
282264,0.4517,0.406
282972,0.4748,0.4227
283522,0.4288,0.4082
