t,x,y
294563,0.6544,0.0943
294661,0.5082,0.215
295011,0.395,0.1364
295161,0.3701,0.1407
295444,0.398,0.1391
295711,0.4525,0.1396
296233,0.5053,0.1486
296393,0.5306,0.1338
296657,0.5734,0.1355
296969,0.6208,0.1228
297244,0.6349,0.1243
297393,0.4644,0.1502
297678,0.4405,0.1516
297986,0.4978,0.1607
298169,0.6531,0.1472
298441,0.4794,0.1805
298678,0.4569,0.1673
298803,0.5285,0.1591
299057,0.5513,0.1709
299253,0.5178,0.2308
299644,0.451,0.2203
299836,0.5332,0.2131
300236,0.5047,0.2175
300444,0.5519,0.2156
300777,0.5276,0.2189
300944,0.5705,0.2134
301161,0.4987,0.3966
301502,0.5172,0.3518
301649,0.4144,0.3441
301969,0.4198,0.2928
302152,0.4767,0.1684
302419,0.4954,0.1326
302727,0.6429,0.1163
303094,0.5644,0.1245
303302,0.5161,0.1215
303561,0.5707,0.1282
303736,0.4798,0.1288
304011,0.4598,0.1299
304327,0.3939,0.1281
304577,0.4206,0.1346
304969,0.4884,0.4778
305169,0.5203,0.3775
305369,0.4917,0.5963
305702,0.4149,0.5623
306052,0.4115,0.3332
306261,0.5153,0.7024
306452,0.5082,0.7477
306744,0.576,0.6264
307252,0.5651,0.6342
307502,0.5799,0.6187
307902,0.4258,0.4265
308061,0.3952,0.3064
308411,0.482,0.3947
308619,0.5167,0.3269
308877,0.4907,0.2974
309052,0.4115,0.2928
309577,0.5141,0.4313
309969,0.5015,0.3879
310252,0.4885,0.4635
310486,0.4946,0.4861
310636,0.4315,0.5274
311086,0.491,0.638
311249,0.5046,0.7487
311452,0.5073,0.6975
312286,0.4999,0.8083
312527,0.4781,0.819
313336,0.4921,0.7386
313652,0.4165,0.3552
313794,0.3743,0.2318
314065,0.3712,0.1278
314619,0.3392,0.1071
314952,0.3489,0.1438
315219,0.3735,0.1172
315544,0.3457,0.15
315827,0.3865,0.1491
316244,0.3627,0.0949
316586,0.3658,0.1506
316753,0.3714,0.1161
317494,0.3642,0.1244
317669,0.3677,0.0866
318011,0.3628,0.1257
318503,0.3489,0.1222
318878,0.3663,0.1333
319378,0.3463,0.1344
320119,0.3636,0.153
320785,0.3546,0.1461
321503,0.364,0.1306
321686,0.3641,0.1654
322161,0.3644,0.1868
322328,0.3932,0.1858
322778,0.3594,0.1695
