t,x,y
181739,0.3758,0.0972
181790,0.3852,0.0857
181998,0.4068,0.1131
182106,0.4675,0.12
182312,0.5173,0.1208
182498,0.5522,0.123
182690,0.6027,0.1198
182906,0.5392,0.4613
183065,0.5401,0.5292
183415,0.5757,0.5338
183656,0.554,0.538
183931,0.4485,0.54
184098,0.4065,0.3723
184248,0.3784,0.3456
184456,0.3891,0.3512
184598,0.389,0.294
184873,0.3904,0.2663
185015,0.4695,0.1884
185223,0.4888,0.2042
185356,0.5341,0.2107
185565,0.455,0.5442
185798,0.4384,0.5269
186065,0.4772,0.5358
186323,0.5108,0.5395
186656,0.5473,0.54
186890,0.4995,0.523
187298,0.5061,0.4965
187598,0.4999,0.3986
187890,0.4179,0.4032
188223,0.5042,0.72
188431,0.4906,0.7302
188565,0.489,0.7521
188748,0.4876,0.7925
188965,0.487,0.6847
189104,0.4894,0.6682
189373,0.4996,0.6671
189490,0.489,0.7912
189698,0.4657,0.5162
189965,0.4755,0.482
190148,0.476,0.4565
190473,0.4173,0.4549
190765,0.4197,0.433
190940,0.4922,0.4191
191240,0.4212,0.3964
191656,0.498,0.4038
192031,0.5129,0.7134
192223,0.4929,0.6811
192328,0.4895,0.6614
193131,0.5071,0.8504
193673,0.5062,0.6599
194098,0.6356,0.7863
194231,0.5177,0.8753
194472,0.4918,0.1439
194631,0.396,0.1048
