t,x,y
45683,0.4527,0.5723
45797,0.4756,0.7186
45947,0.4805,0.4457
46106,0.3931,0.16
46272,0.3768,0.1397
46447,0.3651,0.1288
46697,0.3685,0.1147
46947,0.3531,0.1285
47197,0.3999,0.135
47372,0.4728,0.1448
47556,0.4375,0.1376
47781,0.4876,0.1366
48247,0.4263,0.1484
48414,0.4697,0.1532
48664,0.5235,0.1502
49189,0.4798,0.1489
49322,0.438,0.15
49556,0.4131,0.1529
49806,0.4558,0.1552
50064,0.5504,0.1565
50314,0.6161,0.15
50672,0.5917,0.271
50856,0.5672,0.2545
51056,0.384,0.2259
51539,0.5627,0.2217
51914,0.575,0.267
52106,0.5617,0.2897
52314,0.6149,0.3304
52722,0.5969,0.4802
52897,0.576,0.3954
53056,0.5705,0.2616
53497,0.6192,0.2554
53722,0.587,0.3064
53847,0.5652,0.3067
54072,0.6134,0.3343
54306,0.5665,0.589
54464,0.495,0.7796
54672,0.4974,0.7509
54856,0.5012,0.708
55114,0.4506,0.5929
55231,0.38,0.565
55597,0.5562,0.5833
55764,0.4951,0.6051
56056,0.6129,0.5779
56297,0.5715,0.5726
56439,0.4418,0.3963
56619,0.3726,0.4172
56872,0.3756,0.2311
57072,0.4643,0.2658
57281,0.4776,0.3909
57456,0.4631,0.4412
57635,0.3689,0.5746
57972,0.5709,0.2905
58431,0.6167,0.335
58689,0.6108,0.3135
58843,0.5711,0.2463
59206,0.5706,0.2274
59531,0.4718,0.8689
59697,0.4769,0.8047
59835,0.4865,0.7603
60114,0.4976,0.719
61003,0.4945,0.8286
61397,0.5095,0.4989
61597,0.4612,0.276
61831,0.4137,0.2101
