t,x,y
252885,0.5415,0.8106
253009,0.542,0.9205
253167,0.5488,0.4106
253347,0.5364,0.475
253517,0.5376,0.1533
253676,0.4792,0.159
253891,0.4979,0.1613
254601,0.4999,0.2014
254801,0.5414,0.1958
255026,0.5515,0.2008
255342,0.6091,0.0889
255592,0.6782,0.1257
255784,0.6056,0.3088
256051,0.397,0.2774
256325,0.3905,0.3432
256634,0.3817,0.4473
256900,0.3517,0.513
257050,0.3571,0.559
257667,0.3626,0.5188
257784,0.3696,0.4858
258067,0.3536,0.4182
258784,0.6699,0.3889
259017,0.7647,0.3159
259192,0.5988,0.6529
259492,0.5643,0.6805
259650,0.5269,0.7635
259759,0.4987,0.7685
260009,0.5336,0.5561
260200,0.5368,0.5321
260659,0.5461,0.2332
260950,0.5527,0.1666
261242,0.4507,0.1631
261500,0.505,0.0976
261784,0.5646,0.1089
261917,0.5806,0.0912
262084,0.6284,0.1003
262425,0.6356,0.3137
262625,0.6269,0.3889
262875,0.6095,0.4099
263134,0.6107,0.4103
263534,0.6103,0.3957
264517,0.606,0.4004
265409,0.6061,0.3906
265959,0.6186,0.3865
266334,0.6216,0.3866
266659,0.5531,0.6613
266834,0.5123,0.8528
267242,0.5822,0.7628
267417,0.6366,0.7444
267792,0.6392,0.5612
267975,0.5855,0.6577
268125,0.5511,0.6875
268267,0.503,0.7689
268425,0.5379,0.1809
268650,0.4939,0.1789
269259,0.5265,0.6923
269492,0.5836,0.672
269959,0.5989,0.2015
270109,0.4592,0.1963
270400,0.4877,0.1512
270592,0.58,0.4274
270984,0.5901,0.6477
271125,0.6092,0.6153
271300,0.6307,0.6073
271775,0.5468,0.3855
272217,0.5289,0.906
272550,0.6883,0.5219
272792,0.6845,0.4154
272992,0.6821,0.3813
274575,0.694,0.4012
274817,0.5312,0.9182
275100,0.5769,0.6437
275250,0.5285,0.7509
275492,0.5837,0.3994
275675,0.5876,0.4047
