t,x,y
320776,0.5112,0.7273
321009,0.4801,0.4343
329468,0.488,0.5976
332651,0.4339,0.4942
332884,0.4749,0.5837
333143,0.4435,0.6471
333443,0.4567,0.6562
333726,0.4478,0.6731
334001,0.4635,0.6494
334768,0.4726,0.4971
334934,0.4555,0.318
335134,0.4792,0.2351
335393,0.4637,0.1356
335568,0.4503,0.1215
335801,0.4247,0.0785
335984,0.4611,0.0775
336251,0.4892,0.0929
336484,0.5107,0.0936
336743,0.5359,0.0909
336976,0.5724,0.0921
337243,0.4712,0.1252
337409,0.4524,0.1273
337668,0.4963,0.1294
338093,0.5268,0.1314
338434,0.4951,0.5953
338976,0.5103,0.6312
339193,0.5058,0.7266
339426,0.4911,0.289
339659,0.6035,0.2912
339893,0.5768,0.3047
340159,0.4046,0.3104
340384,0.3922,0.3113
340634,0.5101,0.3158
341134,0.5239,0.1238
341293,0.4881,0.1244
341451,0.5712,0.1064
341868,0.5373,0.3926
342034,0.5434,0.5142
342193,0.5377,0.5463
342409,0.4376,0.5344
343401,0.4425,0.369
343584,0.4367,0.3159
344326,0.3976,0.3059
344684,0.4864,0.664
344859,0.4988,0.7019
345118,0.5007,0.6801
345259,0.502,0.7124
345418,0.4393,0.3665
345618,0.444,0.3395
346001,0.3981,0.3304
346318,0.4446,0.34
346868,0.3915,0.3347
347609,0.4961,0.7127
347943,0.5009,0.6675
348151,0.5033,0.7473
348418,0.5026,0.6384
348568,0.4165,0.3979
348734,0.4446,0.3612
348909,0.397,0.3523
349159,0.3889,0.2915
349343,0.3859,0.2122
349759,0.4055,0.5266
350101,0.4919,0.7367
350284,0.5055,0.7128
351201,0.4528,0.3791
351351,0.4384,0.3639
351501,0.4448,0.3491
351868,0.5003,0.7063
352009,0.4998,0.7603
352259,0.4137,0.36
352551,0.3902,0.3485
352884,0.441,0.3597
353568,0.4094,0.3474
353759,0.3972,0.3409
354168,0.5004,0.7445
354384,0.5004,0.7635
354809,0.5091,0.7575
355076,0.4976,0.7581
355467,0.5058,0.8389
356034,0.4807,0.3774
