t,x,y
210385314,0.3325,0.0679
210696079,0.3978,0.0688
210937746,0.3557,0.0834
211096079,0.3138,0.0746
211329412,0.3545,0.0757
211529412,0.4,0.0755
211746078,0.4576,0.0802
211971078,0.4199,0.0803
212279411,0.4735,0.0799
212646077,0.5245,0.0882
213054410,0.6111,0.0453
213329410,0.6782,0.0448
213562743,0.6285,0.0373
213746075,0.5687,0.0378
213987742,0.5502,0.043
214229409,0.5879,0.039
214537741,0.5678,0.0407
214829408,0.6097,0.036
215129408,0.6203,0.0419
215371073,0.626,0.2503
215604408,0.6367,0.2438
215779408,0.6734,0.0455
216254408,0.4965,0.0512
216562742,0.4705,0.0663
216737742,0.4514,0.0747
217096075,0.5115,0.2374
217437743,0.4761,0.6218
217654410,0.4597,0.6263
217987744,0.499,0.6243
218212744,0.5382,0.5814
218404411,0.5352,0.397
219037745,0.5367,0.2969
219262745,0.5355,0.1919
219471079,0.5316,0.1078
219621079,0.5339,0.0507
219879413,0.4518,0.0474
220154414,0.3917,0.0762
220387747,0.3255,0.0717
220587746,0.524,0.7986
220754413,0.4996,0.7484
220912746,0.5015,0.7176
221229413,0.5252,0.3118
221437746,0.5284,0.2359
221771078,0.5273,0.4
222096078,0.524,0.4193
222387745,0.3828,0.4366
222854411,0.3858,0.5543
223112744,0.5283,0.4739
223262744,0.5321,0.4334
223496076,0.3906,0.4163
223821076,0.3657,0.1918
224087743,0.3755,0.1965
224279410,0.5156,0.2332
224529409,0.5263,0.3428
224887742,0.3727,0.3301
225212742,0.535,0.3203
225454408,0.3825,0.2226
225812741,0.5382,0.1895
226187742,0.3799,0.2161
226629408,0.4324,0.6093
226846074,0.5068,0.7558
227204408,0.5098,0.8076
227429408,0.4451,0.3884
227704408,0.5293,0.4497
227937741,0.3905,0.4528
228179408,0.384,0.4385
228387742,0.5399,0.4406
228629409,0.3752,0.3971
228937741,0.5247,0.4136
229187741,0.5052,0.2598
229429409,0.5213,0.2405
229862741,0.494,0.7572
230145458,0.5065,0.7814
230529462,0.5069,0.8543
230762795,0.5075,0.8335
231262794,0.5071,0.9234
231687794,0.5011,0.7478
232004460,0.5687,0.2484
232212793,0.6299,0.2436
232504460,0.5595,0.117
232762793,0.5064,0.0802
232971126,0.6618,0.044
233329459,0.5075,0.2438
233562792,0.5312,0.3446
233746125,0.3839,0.5028
234071125,0.6154,0.3062
234212791,0.634,0.2738
234604458,0.588,0.1895
234804458,0.494,0.8417
235162791,0.4999,0.9275
235554457,0.5026,0.0939
