t,x,y
180922,0.4156,0.4181
181233,0.497,0.4413
181424,0.4904,0.3212
181708,0.5224,0.3268
181908,0.5882,0.3316
182099,0.6137,0.3321
182233,0.5757,0.4463
182583,0.5436,0.5743
182791,0.4948,0.5776
183099,0.4621,0.5245
183383,0.4831,0.4519
183533,0.4278,0.2773
183841,0.3539,0.2418
184058,0.4331,0.2314
184191,0.4822,0.234
184383,0.525,0.229
184566,0.5707,0.2248
184858,0.5463,0.3052
185091,0.5633,0.4807
185307,0.5627,0.5538
185499,0.5562,0.5765
185774,0.5462,0.5315
186141,0.5842,0.5574
186674,0.5218,0.7388
186849,0.5079,0.7511
186999,0.5114,0.7201
187349,0.5001,0.7628
188316,0.5026,0.7905
188599,0.4998,0.8223
188883,0.5629,0.599
189483,0.5493,0.5706
189833,0.5046,0.8993
190391,0.5517,0.6085
190566,0.5624,0.5618
190783,0.5521,0.5073
191000,0.5323,0.4487
191216,0.5351,0.3307
191416,0.4711,0.3248
