t,x,y
165902,0.4443,0.1176
166140,0.4004,0.1109
166431,0.4645,0.1269
166631,0.4906,0.1344
166848,0.4406,0.1469
167040,0.3775,0.1396
167273,0.4193,0.1445
167448,0.4507,0.1463
167723,0.488,0.1435
167981,0.4545,0.1448
168306,0.5062,0.1494
168531,0.54,0.158
168798,0.5733,0.1585
169148,0.6186,0.146
169356,0.5263,0.1532
169565,0.5043,0.1563
169731,0.5609,0.1486
169915,0.5974,0.144
170056,0.6334,0.1393
170181,0.5103,0.2291
170340,0.5197,0.6331
170523,0.5053,0.6875
170665,0.6009,0.6039
170840,0.5877,0.5671
171081,0.4746,0.3985
171223,0.4661,0.2094
171340,0.4805,0.1891
171515,0.5863,0.1385
171748,0.6212,0.1303
171998,0.6188,0.5579
172365,0.513,0.5713
172573,0.4546,0.5642
172731,0.5953,0.6056
172923,0.4015,0.3874
173123,0.3801,0.3126
173265,0.4337,0.603
173390,0.4185,0.5704
173698,0.4335,0.57
174031,0.5885,0.5773
174240,0.6183,0.5712
174431,0.4221,0.5425
174656,0.4352,0.5505
174848,0.437,0.4505
175348,0.4319,0.5237
175556,0.4314,0.2938
176006,0.4097,0.289
176256,0.4313,0.2853
176473,0.4948,0.7356
176672,0.5031,0.7121
176881,0.5012,0.7572
177015,0.5051,0.6552
177348,0.504,0.6537
177481,0.4179,0.3441
177640,0.4197,0.3066
177873,0.4329,0.2931
178056,0.4093,0.2667
178331,0.4369,0.2866
178648,0.5103,0.2166
178956,0.5486,0.22
179290,0.5743,0.5897
179464,0.5106,0.8156
179681,0.5079,0.8531
180140,0.5051,0.6599
180698,0.6687,0.6955
180865,0.5064,0.8839
181123,0.4744,0.1846
181265,0.4393,0.1043
181520,0.3758,0.0972
