t,x,y
160061,0.6645,0.1023
160461,0.4417,0.2525
160617,0.3968,0.1194
160752,0.4016,0.1455
160919,0.4387,0.1536
161177,0.4675,0.1522
161427,0.5207,0.1515
161836,0.5579,0.1458
162177,0.6015,0.1373
162449,0.5118,0.2113
162777,0.4205,0.154
162994,0.4095,0.1326
163261,0.435,0.1334
163486,0.4667,0.1319
163736,0.5188,0.134
163969,0.5728,0.1362
164311,0.5954,0.1281
164657,0.5651,0.1291
164793,0.5166,0.1278
165236,0.5608,0.1278
165452,0.6,0.1246
165727,0.5087,0.2284
165902,0.4493,0.1957
166169,0.4129,0.1262
166444,0.4658,0.1352
166711,0.5297,0.1372
167227,0.5813,0.1629
167452,0.5991,0.1487
167577,0.5039,0.1809
167844,0.5693,0.1553
168002,0.4985,0.2595
168161,0.4944,0.3597
168352,0.4918,0.3907
168611,0.413,0.3598
168869,0.4788,0.375
169027,0.4987,0.3877
169441,0.5404,0.387
169641,0.5324,0.2517
169869,0.5473,0.2609
170144,0.5493,0.2969
170311,0.4267,0.3521
170469,0.3993,0.3814
170736,0.4767,0.3756
170977,0.5298,0.2547
171211,0.5451,0.2553
171461,0.3987,0.2586
171652,0.3975,0.2313
171852,0.5249,0.2469
172202,0.5396,0.2616
172577,0.5017,0.2496
172727,0.519,0.2436
173227,0.5635,0.2744
173402,0.5957,0.3186
173657,0.6358,0.4172
173952,0.5604,0.2942
174161,0.6318,0.4401
174461,0.6386,0.4117
174594,0.6413,0.4434
175044,0.6415,0.5031
175436,0.5487,0.2955
175602,0.5254,0.2428
175819,0.6384,0.4467
176186,0.6305,0.3947
176819,0.6322,0.3951
177002,0.6688,0.068
177302,0.5311,0.3305
177519,0.506,0.3551
177677,0.4827,0.3941
177961,0.4937,0.3918
178161,0.6258,0.4295
178552,0.5144,0.5764
178769,0.4842,0.5748
178994,0.4132,0.4919
179211,0.493,0.3982
179877,0.4996,0.748
180277,0.5023,0.6971
180469,0.512,0.8191
180702,0.5074,0.7952
180902,0.5025,0.7016
181449,0.5002,0.8018
182119,0.5082,0.7612
182244,0.5107,0.7929
182594,0.5069,0.8754
182827,0.5061,0.8451
183036,0.5074,0.7008
183336,0.5092,0.6732
183519,0.5092,0.7599
