t,x,y
225540,0.3969,0.0884
225590,0.3822,0.0815
226123,0.5531,0.3688
226356,0.516,0.2102
226673,0.4399,0.2413
226881,0.3784,0.121
227128,0.4172,0.1302
227290,0.4769,0.1306
227515,0.5136,0.1491
227615,0.5439,0.1449
227773,0.5884,0.1397
227981,0.6439,0.1328
228190,0.4613,0.1755
228456,0.4962,0.1764
228656,0.5407,0.1721
228773,0.5464,0.1386
228965,0.4316,0.1428
229306,0.4688,0.1453
229573,0.4046,0.1363
229981,0.4569,0.1375
230248,0.5371,0.144
230465,0.5783,0.1431
230673,0.6434,0.1409
230931,0.4516,0.1724
231231,0.4742,0.1737
231531,0.5295,0.1768
231781,0.5451,0.5392
231940,0.573,0.637
232340,0.4014,0.2696
232523,0.4632,0.2212
232706,0.5102,0.2357
232865,0.5442,0.2391
233106,0.4744,0.1768
233340,0.4911,0.4493
233581,0.5474,0.5633
233806,0.4787,0.5752
233998,0.4096,0.5723
234140,0.411,0.5351
234448,0.3997,0.2959
234656,0.3792,0.3045
234840,0.5205,0.7044
235031,0.5053,0.7162
235223,0.5041,0.6823
235415,0.5044,0.7134
235556,0.5731,0.6224
235873,0.5948,0.6221
236081,0.6095,0.586
236306,0.5084,0.3856
236606,0.4684,0.1884
236748,0.5087,0.149
236973,0.606,0.1398
237215,0.6361,0.138
237340,0.4708,0.1677
237556,0.4581,0.1718
237723,0.5424,0.3657
237965,0.4638,0.5254
238148,0.5178,0.8098
238528,0.5073,0.6694
238906,0.508,0.7253
239265,0.6628,0.7371
239465,0.5073,0.8144
239606,0.4727,0.1337
239756,0.3401,0.0982
239856,0.3451,0.0594
239965,0.3868,0.0719
240298,0.3894,0.2079
240465,0.3647,0.1937
240623,0.3582,0.2578
241031,0.3674,0.1875
241440,0.3693,0.1898
241698,0.3434,0.2091
