t,x,y
172005,0.6081,0.4807
172106,0.5894,0.5187
172493,0.3642,0.1584
172702,0.2301,0.1037
173068,0.0217,0.1107
173318,0.4303,0.2488
173668,0.377,0.2308
173952,0.4875,0.2134
174160,0.5443,0.2196
174377,0.6076,0.2158
174527,0.4642,0.1696
174752,0.3636,0.1665
174952,0.3428,0.1732
175177,0.4487,0.7158
175360,0.4822,0.7276
175685,0.4146,0.1796
175968,0.4571,0.1583
176118,0.501,0.1613
176318,0.5307,0.1638
176560,0.6152,0.1654
176952,0.3932,0.1675
177135,0.3535,0.1715
177443,0.4068,0.2725
177735,0.3632,0.2687
177893,0.3676,0.1781
178110,0.399,0.1698
178385,0.4296,0.1719
178543,0.5616,0.2757
178743,0.5518,0.2529
178952,0.5451,0.3945
179102,0.5635,0.3048
179352,0.5584,0.3804
179668,0.5547,0.383
179852,0.5066,0.2064
180043,0.5969,0.1594
180327,0.4826,0.1607
180593,0.5243,0.1641
180743,0.3888,0.2571
181118,0.5631,0.2501
181502,0.5832,0.3355
181893,0.563,0.417
182060,0.5531,0.396
182314,0.5743,0.2205
182785,0.5799,0.1686
183002,0.605,0.1688
183277,0.5161,0.171
183568,0.4867,0.1757
183785,0.6414,0.1706
184060,0.5962,0.5025
184327,0.4982,0.8121
184427,0.4925,0.757
184760,0.6087,0.166
184968,0.6291,0.1719
185318,0.5754,0.5468
185752,0.5591,0.5892
186143,0.4954,0.83
186518,0.6019,0.391
186935,0.5579,0.4014
187610,0.5588,0.2025
187893,0.5895,0.1651
188085,0.5037,0.1732
188377,0.4485,0.6446
188618,0.4916,0.6397
188977,0.4819,0.8123
189468,0.4861,0.697
189718,0.4999,0.7387
189910,0.6791,0.7019
190135,0.5425,0.2559
190318,0.6037,0.1951
190469,0.6266,0.1612
190869,0.6421,0.2359
191052,0.598,0.7591
191219,0.4922,0.7824
191402,0.4938,0.8651
191702,0.5206,0.7001
191952,0.6819,0.6891
192269,0.5008,0.705
192544,0.4905,0.7422
192752,0.4899,0.7967
