t,x,y
86036,0.4324,0.1888
86294,0.4782,0.2073
86744,0.4907,0.1987
87669,0.4722,0.1981
88261,0.5142,0.211
88844,0.4272,0.274
89661,0.4883,0.2024
90144,0.5193,0.1406
90561,0.5366,0.1451
90927,0.4317,0.1398
91419,0.4302,0.1418
91919,0.5129,0.1409
92502,0.5779,0.1392
93011,0.5855,0.1378
93611,0.4112,0.137
94144,0.4823,0.1409
94702,0.528,0.1437
95277,0.5426,0.1321
95811,0.502,0.1365
96236,0.5705,0.137
96727,0.4081,0.1513
97311,0.4946,0.2051
98111,0.509,0.5287
98419,0.5035,0.6558
99127,0.422,0.4426
100469,0.4885,0.2123
100902,0.4131,0.1406
101911,0.5039,0.1499
102461,0.6138,0.1485
103044,0.4741,0.1955
103827,0.4808,0.2038
104402,0.482,0.2024
105485,0.4702,0.2009
106311,0.4952,0.5544
106894,0.4467,0.2078
109194,0.3982,0.1478
110086,0.4065,0.1423
110519,0.4725,0.1435
111094,0.5593,0.1427
111661,0.399,0.1462
112336,0.4383,0.2224
112717,0.4518,0.207
113177,0.3947,0.3581
113749,0.465,0.5959
114085,0.4717,0.5647
114786,0.4694,0.2082
115261,0.4562,0.2084
116002,0.4882,0.2139
116702,0.557,0.5575
117111,0.5467,0.5927
117711,0.5025,0.7143
118019,0.5046,0.648
118444,0.4723,0.5611
118911,0.4339,0.5579
119319,0.4744,0.2585
119811,0.4778,0.5367
120469,0.4821,0.3098
121094,0.4291,0.2377
121486,0.4338,0.2296
122077,0.5053,0.7416
122577,0.5034,0.8007
123127,0.4835,0.4485
123661,0.4688,0.5559
123944,0.4836,0.2722
124436,0.5051,0.6767
125261,0.5072,0.7651
126269,0.4997,0.6857
127036,0.5055,0.7338
127894,0.4776,0.389
128565,0.51,0.8009
129027,0.4981,0.7558
129452,0.4811,0.2311
130002,0.493,0.5776
130369,0.5334,0.5793
130852,0.5241,0.2114
131252,0.4965,0.1455
131844,0.5055,0.8222
132219,0.5103,0.8412
133152,0.6632,0.7772
133827,0.464,0.3293
