t,x,y
181879,0.4022,0.2477
182004,0.4583,0.2406
182262,0.4763,0.4001
182604,0.4899,0.3021
182745,0.4337,0.1292
182904,0.3751,0.119
183062,0.3623,0.1058
183220,0.3985,0.1014
183387,0.4243,0.1023
183612,0.4386,0.1041
184129,0.5313,0.109
184420,0.5561,0.1102
184629,0.6009,0.1008
184920,0.6206,0.0957
185079,0.6496,0.0965
185220,0.4968,0.1255
185529,0.6405,0.0963
185820,0.5013,0.1318
186304,0.4424,0.2291
186445,0.4946,0.4195
186862,0.4134,0.1789
187037,0.4468,0.1784
187229,0.5058,0.1777
187471,0.5655,0.1797
187921,0.509,0.4966
188096,0.5315,0.4874
188512,0.4931,0.3937
188754,0.4878,0.3283
189021,0.5034,0.3824
189337,0.5299,0.3433
189937,0.5089,0.4308
190479,0.5362,0.3375
190921,0.5161,0.8251
191096,0.4932,0.7797
191471,0.5427,0.4028
191629,0.5403,0.3489
191846,0.4841,0.823
191979,0.4981,0.7623
192221,0.4929,0.6943
192521,0.5289,0.3698
193000,0.4775,0.3158
193204,0.5834,0.1526
193471,0.5231,0.1585
193721,0.4812,0.1489
193871,0.5004,0.434
193987,0.5416,0.4045
194146,0.5469,0.3465
194446,0.5072,0.7947
194687,0.4958,0.7322
195012,0.4913,0.6563
195592,0.4945,0.7866
195792,0.4993,0.7189
196304,0.5315,0.419
196546,0.4645,0.3932
196929,0.4605,0.3682
197171,0.481,0.5015
197312,0.533,0.5086
197654,0.5148,0.5852
197871,0.5069,0.8048
198071,0.4945,0.7941
198587,0.4969,0.6832
198879,0.4496,0.4536
199287,0.4847,0.4405
199412,0.5231,0.4896
199629,0.4807,0.4701
199887,0.4749,0.3038
200096,0.4606,0.4503
200279,0.4923,0.7393
200512,0.493,0.6894
200771,0.5068,0.4128
201287,0.4517,0.417
201646,0.5003,0.7909
201746,0.497,0.7515
202012,0.4966,0.6947
202446,0.4998,0.7488
202936,0.5049,0.8823
203329,0.5013,0.8485
203487,0.4955,0.8226
203837,0.5001,0.905
204696,0.4731,0.5004
