t,x,y
150409,0.491,0.7182
150666,0.4492,0.3706
150874,0.4072,0.1811
151091,0.4562,0.1747
151266,0.494,0.179
151458,0.5239,0.1759
151633,0.5726,0.1773
152041,0.5776,0.3565
152491,0.5911,0.3278
152833,0.5863,0.3723
153616,0.5879,0.3242
153991,0.5881,0.3505
154433,0.4857,0.3683
154750,0.3971,0.331
154950,0.4818,0.1859
155183,0.4261,0.1958
155400,0.4651,0.1985
155608,0.506,0.1956
155858,0.5631,0.1944
156066,0.5796,0.4127
156250,0.5153,0.3191
156441,0.5143,0.6063
156550,0.4998,0.5718
156800,0.4223,0.5755
157166,0.4358,0.5545
157450,0.4346,0.3711
158341,0.3894,0.391
158625,0.4392,0.3894
159258,0.4673,0.7189
159383,0.4856,0.739
159908,0.4868,0.8021
160125,0.4343,0.3836
161091,0.3803,0.3784
161391,0.4121,0.3845
161714,0.4338,0.3895
162516,0.5151,0.7404
162658,0.4922,0.7378
163400,0.494,0.796
163882,0.4804,0.8999
164082,0.4944,0.8913
164491,0.4972,0.7076
