t,x,y
97935,0.4975,0.2468
98334,0.3584,0.1718
98487,0.3433,0.1553
99195,0.3525,0.1466
99428,0.3859,0.1547
99670,0.4114,0.1552
100070,0.4396,0.1518
100712,0.4677,0.1487
100995,0.4846,0.1487
101195,0.5236,0.1469
102278,0.5238,0.1434
102562,0.5332,0.1393
102728,0.5494,0.1469
103262,0.5722,0.1495
103553,0.5462,0.1431
103878,0.5698,0.1455
104095,0.5954,0.152
104345,0.6372,0.1465
104570,0.6493,0.1487
104987,0.4654,0.1647
105354,0.4566,0.1734
105526,0.4772,0.1754
105670,0.4589,0.1763
105970,0.6297,0.1073
106145,0.651,0.094
106579,0.478,0.5163
106837,0.4913,0.6079
107195,0.5272,0.6071
107302,0.4973,0.606
107504,0.5336,0.6002
107912,0.5352,0.4288
108537,0.398,0.4699
108979,0.3829,0.3397
109245,0.5772,0.353
109395,0.6116,0.3333
109854,0.618,0.353
110204,0.5613,0.4322
110454,0.5432,0.4675
110879,0.6257,0.3394
111262,0.548,0.4136
111845,0.3979,0.4225
112179,0.4034,0.4005
112645,0.3954,0.4374
113237,0.3934,0.4093
113404,0.481,0.7595
113637,0.4935,0.7565
113804,0.4985,0.7306
114686,0.5146,0.3909
114879,0.5308,0.4078
115550,0.3981,0.4385
115934,0.5307,0.4451
116129,0.5099,0.7939
116320,0.494,0.7452
116579,0.4995,0.7014
116879,0.4976,0.7682
117379,0.5086,0.4272
117845,0.5345,0.4128
118587,0.5444,0.4115
118912,0.5097,0.8027
119254,0.4943,0.8349
119879,0.4983,0.7501
120379,0.6474,0.7366
120520,0.4998,0.966
120670,0.4873,0.9269
120912,0.556,0.1045
121120,0.5041,0.1511
121287,0.3661,0.0916
