t,x,y
220989,0.4949,0.2481
221317,0.4598,0.1584
221719,0.4831,0.1466
222361,0.5082,0.144
222577,0.5263,0.1485
223052,0.5183,0.1508
223911,0.4727,0.2105
224052,0.4557,0.2003
224502,0.5257,0.1985
224986,0.3876,0.2435
225161,0.3908,0.2764
225977,0.4757,0.1941
226844,0.4319,0.1513
227136,0.4634,0.1512
227619,0.5294,0.1534
228252,0.5257,0.1487
228527,0.5407,0.1478
229086,0.4086,0.3639
229527,0.4366,0.5332
229869,0.4698,0.5347
230386,0.4711,0.2442
230777,0.5324,0.1415
231002,0.5743,0.1482
231436,0.4343,0.1456
231919,0.4949,0.1532
232077,0.5413,0.1534
232686,0.4248,0.5427
233594,0.5159,0.5605
233819,0.5469,0.5461
234236,0.4124,0.5422
234777,0.4528,0.5679
235136,0.4605,0.5288
235611,0.6062,0.3314
236269,0.4496,0.3664
236502,0.4637,0.3739
236944,0.4477,0.5445
237602,0.4117,0.3487
237902,0.459,0.3583
238602,0.4542,0.3492
239877,0.4574,0.3688
240702,0.4152,0.3604
241436,0.5113,0.7287
242085,0.4654,0.531
242344,0.4065,0.3329
242894,0.4554,0.5563
243533,0.4115,0.3678
243769,0.4516,0.359
244361,0.4588,0.5594
244819,0.4486,0.3557
245169,0.4102,0.347
245844,0.404,0.234
246427,0.4997,0.6665
246569,0.5117,0.6645
246969,0.5086,0.749
247594,0.4091,0.3455
248411,0.4544,0.3541
249111,0.4544,0.3582
250369,0.4545,0.3372
250611,0.432,0.3432
251533,0.4587,0.3458
251952,0.5067,0.6968
252127,0.5092,0.7358
252569,0.5105,0.7232
253317,0.5077,0.6899
253594,0.5051,0.6414
254261,0.4656,0.5304
254836,0.458,0.3415
255061,0.5201,0.7921
255361,0.5104,0.724
256386,0.517,0.9023
256819,0.5101,0.7994
257411,0.5074,0.7097
257986,0.4525,0.3589
258194,0.465,0.5407
258902,0.4524,0.3572
259261,0.4791,0.205
259469,0.472,0.134
260219,0.5126,0.2031
260677,0.4985,0.1907
261177,0.5801,0.1587
