t,x,y
117903,0.4876,0.1225
118128,0.4481,0.1294
118320,0.4321,0.1359
118561,0.4738,0.1404
118745,0.5177,0.1404
118986,0.5666,0.1379
119278,0.5306,0.1413
119520,0.5032,0.1448
119728,0.5523,0.1497
119970,0.5708,0.1604
120095,0.5953,0.2905
120336,0.5988,0.3357
120661,0.5982,0.3193
120995,0.6036,0.3391
121136,0.5907,0.3345
121353,0.5622,0.3876
121528,0.364,0.3174
121703,0.4705,0.5938
121861,0.4563,0.5821
122045,0.4297,0.5627
122253,0.5118,0.5651
122420,0.4435,0.5508
123020,0.4382,0.4088
123261,0.4393,0.3462
123460,0.4429,0.3661
123970,0.4152,0.3722
124195,0.4508,0.3673
124395,0.3969,0.3645
124545,0.3754,0.2817
124736,0.3655,0.2986
124928,0.3649,0.2748
125045,0.4159,0.3683
125261,0.4384,0.3772
125486,0.5873,0.3117
125686,0.5965,0.349
125828,0.4279,0.3566
127328,0.3914,0.3903
127728,0.4846,0.641
128053,0.3792,0.3844
128220,0.3919,0.3779
128686,0.4848,0.6447
128845,0.5037,0.6871
129303,0.5025,0.7299
129486,0.5054,0.7108
129686,0.5066,0.7352
130028,0.5067,0.7681
130328,0.507,0.8357
130900,0.4644,0.3669
