t,x,y
437950,0.4901,0.6155
438075,0.5065,0.449
438243,0.4924,0.3372
438560,0.4264,0.1372
438718,0.4119,0.1148
438868,0.3495,0.128
439143,0.3804,0.14
446243,0.5877,0.6545
446685,0.4976,0.7033
447035,0.4992,0.3728
447285,0.508,0.2571
447468,0.5734,0.1413
447760,0.5847,0.1194
447935,0.4757,0.1075
448135,0.3582,0.1032
448376,0.3788,0.1145
448543,0.36,0.1102
448693,0.3757,0.1114
448923,0.396,0.1128
449135,0.4133,0.1164
449301,0.4539,0.1275
449885,0.4896,0.1104
450026,0.5293,0.1109
450368,0.5772,0.1074
450643,0.6227,0.106
450801,0.5796,0.1086
451060,0.6143,0.1166
451293,0.635,0.1275
451526,0.6608,0.1232
451693,0.4372,0.1457
452243,0.4508,0.1448
452660,0.4513,0.1267
452835,0.4795,0.1589
453318,0.514,0.143
453535,0.5316,0.1375
453851,0.5137,0.314
459393,0.5109,0.6676
459576,0.5012,0.7038
459718,0.5706,0.6075
459918,0.5532,0.6119
460101,0.5298,0.5307
461293,0.5007,0.6874
461675,0.4972,0.7222
467460,0.5044,0.6581
470276,0.4919,0.6038
470568,0.4991,0.6395
471123,0.4963,0.6617
471243,0.4994,0.627
471501,0.5497,0.5947
471801,0.4975,0.6777
475285,0.4963,0.7028
476510,0.5027,0.6568
476718,0.5034,0.7633
477043,0.5164,0.7761
477318,0.4975,0.6343
477626,0.4358,0.3929
479026,0.338,0.1396
479268,0.3477,0.1078
479476,0.3573,0.1274
