t,x,y
395704,0.4108,0.0787
395904,0.3878,0.0742
396171,0.5085,0.695
396712,0.4986,0.5063
396896,0.4605,0.2781
397054,0.3868,0.1213
397404,0.3649,0.1191
397704,0.3567,0.1058
397896,0.3886,0.1041
398237,0.4611,0.1007
398546,0.5053,0.1026
398679,0.5355,0.1055
399146,0.5986,0.1017
399396,0.6343,0.1039
399587,0.6608,0.1014
399962,0.4412,0.1242
400137,0.476,0.1283
400871,0.5485,0.1337
401104,0.5199,0.4789
401304,0.5042,0.4391
401746,0.4163,0.1082
401879,0.349,0.0826
402046,0.366,0.095
402671,0.4478,0.1042
402954,0.4761,0.1092
403246,0.5217,0.1141
403654,0.5687,0.1143
404037,0.6066,0.1076
404196,0.6367,0.1032
404662,0.4935,0.1212
404846,0.4479,0.1269
405129,0.4325,0.1304
405637,0.4946,0.4855
405887,0.5175,0.5825
406360,0.4545,0.5699
406671,0.4765,0.2404
406837,0.466,0.1722
407329,0.5146,0.1314
407571,0.5249,0.1439
407887,0.4889,0.3821
408412,0.493,0.5604
408862,0.5827,0.5898
409037,0.5566,0.6117
409736,0.5646,0.5999
409871,0.5834,0.6005
410192,0.4392,0.5254
410536,0.4828,0.4237
410744,0.5137,0.3396
411221,0.3931,0.3002
411471,0.3808,0.2639
411646,0.4926,0.2964
412129,0.5773,0.5675
412388,0.5288,0.5934
412696,0.4695,0.1373
413112,0.3982,0.1007
413463,0.3853,0.0993
413621,0.4533,0.1076
414421,0.5751,0.6165
414696,0.5454,0.5703
414904,0.5036,0.5328
415712,0.416,0.5693
415984,0.4212,0.5671
416513,0.4648,0.4443
417204,0.4281,0.5257
417504,0.4265,0.5659
417971,0.5649,0.4282
418160,0.5633,0.3445
418360,0.5115,0.322
418929,0.5419,0.567
419229,0.5068,0.4836
419579,0.4641,0.51
420629,0.5256,0.6383
420879,0.5049,0.7773
421029,0.4966,0.7466
421429,0.4941,0.6627
423113,0.3933,0.258
423304,0.3521,0.2226
423846,0.3399,0.1386
424246,0.3644,0.2257
425013,0.3853,0.1572
