t,x,y
65373298,0.6043,0.1157
65504285,0.4676,0.1939
65854284,0.4589,0.1036
66045950,0.4809,0.1104
66195950,0.4534,0.1112
66412616,0.4875,0.1108
66695949,0.5787,0.1111
66904283,0.5504,0.1106
67087616,0.3592,0.204
67337615,0.3463,0.3172
67520948,0.3516,0.4066
67712615,0.3493,0.2729
68079281,0.349,0.3099
68370947,0.4136,0.5213
68687614,0.56,0.6404
68945946,0.5992,0.5806
69079280,0.5586,0.5935
69320946,0.5005,0.6765
69629279,0.4664,0.2819
69970946,0.3755,0.29
70262612,0.4911,0.634
70462612,0.4831,0.6103
70612612,0.5573,0.6287
70870944,0.3718,0.2793
71054278,0.4794,0.7776
71245944,0.4938,0.6979
71437611,0.5128,0.6793
71612610,0.4509,0.1266
71929277,0.5576,0.1395
72154277,0.4952,0.1407
72445942,0.3618,0.2089
72837609,0.3757,0.3801
73062608,0.3854,0.5169
73220941,0.5087,0.6192
73387608,0.5026,0.6047
73562608,0.5675,0.6206
73812607,0.4272,0.5948
74087607,0.4961,0.7348
74429273,0.4636,0.112
74695939,0.3879,0.0678
74912605,0.3438,0.0707
75112605,0.5158,0.0821
75412604,0.3673,0.0736
75595937,0.3896,0.0754
75804271,0.4492,0.0761
76054270,0.5233,0.0817
76337603,0.5751,0.0862
76545935,0.6316,0.0446
76895935,0.4266,0.2395
77087602,0.4691,0.202
77254268,0.389,0.211
77437600,0.4623,0.576
77745933,0.4509,0.2382
78045932,0.4606,0.5811
78329266,0.5088,0.767
78487599,0.4887,0.719
78912598,0.4854,0.7921
79304264,0.4866,0.6909
79553509,0.4939,0.7125
79785506,0.4909,0.835
80379305,0.5596,0.838
81404314,0.5016,0.9453
81687647,0.4592,0.2731
81929314,0.4436,0.1498
82129313,0.4493,0.1094
82237646,0.387,0.0873
