t,x,y
117038,0.4561,0.2124
117140,0.3917,0.1481
117540,0.419,0.1477
117715,0.445,0.1445
117915,0.4681,0.1452
118123,0.5063,0.1421
118348,0.5288,0.1414
118482,0.5578,0.1357
118823,0.6281,0.1295
118998,0.6508,0.1343
119157,0.3719,0.1613
119365,0.4074,0.1641
119573,0.4447,0.1728
119773,0.4692,0.1713
119957,0.4989,0.1736
120173,0.5352,0.1745
120990,0.5803,0.1665
121190,0.6167,0.1662
121430,0.4604,0.1726
121662,0.4271,0.1678
121765,0.4061,0.1444
122157,0.3854,0.1435
122515,0.3974,0.3503
122723,0.4104,0.2926
123323,0.4438,0.1353
123490,0.3833,0.148
123848,0.4152,0.1474
124040,0.4396,0.1489
124198,0.4673,0.148
124423,0.5155,0.1478
124598,0.5059,0.1487
124832,0.5499,0.1449
125190,0.6269,0.146
125482,0.3922,0.1661
125790,0.4142,0.1687
126040,0.4377,0.1649
126282,0.4647,0.1635
126440,0.4278,0.2013
126540,0.4437,0.2121
126698,0.4947,0.2175
127173,0.5316,0.411
127432,0.3805,0.3548
127657,0.3948,0.3609
127848,0.3894,0.2994
127990,0.4757,0.7503
128240,0.4025,0.2968
128698,0.4734,0.2996
128940,0.5488,0.3969
129390,0.3957,0.349
129565,0.4208,0.2871
129707,0.4206,0.1749
129898,0.4337,0.1482
130090,0.4575,0.1476
130357,0.537,0.1457
130623,0.5692,0.1388
130965,0.3777,0.1648
131490,0.4146,0.1688
131623,0.4511,0.2147
131807,0.4498,0.2671
131965,0.496,0.3372
132107,0.4786,0.3174
132232,0.5387,0.4088
132548,0.5025,0.6714
132773,0.3852,0.3577
133048,0.392,0.3477
133307,0.3837,0.2763
133615,0.3727,0.2948
133948,0.4573,0.2932
134262,0.4916,0.3279
134432,0.5313,0.4015
134682,0.4736,0.2816
134873,0.4792,0.2964
135390,0.5422,0.4355
135582,0.4923,0.7887
136230,0.4876,0.8337
136515,0.4911,0.8568
136790,0.4921,0.7394
137198,0.6503,0.7576
137565,0.5045,0.7405
137932,0.4483,0.4576
