Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant53,7,8388,3997,14622,20222,3688,0,328,5255.143612192863,983.7484264259241,741.2966766735135,1041.0890010399273,4019.778238361232,7408.061449681258,5301.227775041128,0.2102057444877145,0.03934993705703697,0.029651867066940542,0.04164356004159709,0.1607911295344493,0.2963224579872503,0.2120491110016451,44,1.76,45,city_right,0.009986192823366246
