t,x,y
243102,0.5122,0.1676
243232,0.4916,0.8016
243415,0.489,0.4038
243548,0.4442,0.1922
243848,0.4858,0.223
244057,0.5131,0.2218
244232,0.4925,0.2222
244423,0.3673,0.1407
244615,0.3968,0.1478
244782,0.4518,0.1449
245232,0.4578,0.1481
245465,0.4832,0.1442
245648,0.5035,0.1423
245840,0.5374,0.1457
246332,0.5582,0.1435
246507,0.5813,0.1459
246782,0.6056,0.1449
246907,0.5782,0.1474
247015,0.6244,0.1434
247198,0.6524,0.1419
247598,0.4822,0.1617
247757,0.4605,0.1393
247965,0.4315,0.1369
248415,0.4651,0.1373
248765,0.4919,0.1398
248923,0.4582,0.2563
249240,0.615,0.2926
249632,0.6209,0.3209
249940,0.6244,0.3367
250165,0.6177,0.2926
250548,0.5063,0.1596
250707,0.6017,0.1355
250998,0.547,0.1338
251190,0.5284,0.1361
251348,0.6069,0.2952
251523,0.6197,0.2928
251690,0.6178,0.3152
251915,0.6276,0.3316
252082,0.5661,0.1456
252207,0.6248,0.1383
252482,0.5575,0.1361
252798,0.6121,0.3239
253240,0.544,0.3741
253438,0.5347,0.38
253606,0.606,0.3446
253782,0.6207,0.3411
254007,0.531,0.4435
254240,0.5165,0.411
254423,0.4103,0.4289
254632,0.4097,0.467
255057,0.5045,0.7012
255207,0.5001,0.7374
255430,0.4986,0.792
255932,0.5034,0.7669
256090,0.5425,0.3723
256238,0.5392,0.3933
256532,0.6209,0.3479
256948,0.5306,0.5079
257165,0.5251,0.4767
257390,0.5528,0.5528
257848,0.4076,0.4996
258182,0.5275,0.4241
258615,0.4976,0.7606
258773,0.4975,0.8257
259298,0.5211,0.4646
259907,0.5626,0.4922
260198,0.5868,0.4475
260515,0.5389,0.5536
260665,0.4913,0.8152
260898,0.4943,0.7707
261740,0.503,0.8013
261886,0.4952,0.7837
262365,0.5008,0.848
262598,0.4908,0.9275
262823,0.4811,0.9456
263107,0.4994,0.717
263448,0.6358,0.771
263657,0.4931,0.9467
263932,0.4753,0.9645
264373,0.5136,0.1779
