t,x,y
66315007,0.2343,0.4919
66583151,0.4451,0.4924
66791484,0.4618,0.3486
66941483,0.384,0.1827
67158150,0.422,0.1942
67266483,0.4605,0.1896
67549814,0.3587,0.1342
67699814,0.3728,0.1438
67924814,0.4041,0.1502
68149812,0.4366,0.1526
68429348,0.4738,0.1569
68683145,0.5092,0.1572
68874810,0.541,0.1587
69099810,0.5946,0.1705
69581341,0.4025,0.2231
69741474,0.3909,0.2142
69933141,0.4436,0.2057
70274806,0.5,0.2032
70508139,0.5304,0.2061
70741471,0.5612,0.2077
71291469,0.5928,0.2063
71674801,0.3744,0.1689
72058133,0.4086,0.1602
72274799,0.4499,0.1625
72641465,0.5193,0.1632
72841465,0.5446,0.1617
73083131,0.5614,0.1771
73258131,0.5974,0.1611
73516463,0.618,0.1598
73691463,0.4888,0.1619
74041462,0.3912,0.1594
74283129,0.4103,0.1615
74557352,0.4492,0.1637
74899794,0.5147,0.1659
75191460,0.3979,0.2741
75616459,0.4015,0.2435
75829323,0.5564,0.2618
76249791,0.5497,0.2768
76474791,0.5639,0.3423
76666458,0.6013,0.348
76966457,0.5932,0.331
77133124,0.5517,0.3887
77333123,0.5472,0.2553
77808121,0.5531,0.2817
78141379,0.5946,0.3213
78358118,0.5202,0.6391
78516451,0.5011,0.6321
78741450,0.5593,0.5793
78999782,0.5775,0.5365
79249781,0.5774,0.5153
79441447,0.5613,0.4145
79649779,0.414,0.4596
79816446,0.541,0.4085
79991444,0.5504,0.3763
80508109,0.5484,0.439
80666441,0.4911,0.7796
81133106,0.4966,0.7127
81758103,0.4992,0.6699
82108102,0.4959,0.7313
82749766,0.5357,0.4878
82949765,0.5595,0.3543
83091432,0.5478,0.3673
83274764,0.5443,0.2643
83633098,0.5468,0.4068
83791430,0.543,0.3824
84391429,0.5478,0.4825
84658096,0.5785,0.334
84883095,0.5634,0.3281
85208094,0.5089,0.7141
85466427,0.4894,0.8151
85874759,0.4513,0.3307
86308092,0.3894,0.2623
86549758,0.3964,0.2411
