from_region,3,4,5,6,9,11,14,15,17,20,21,27,28,33
3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11,0,0,0,1,0,1,0,1,0,0,0,0,0,0
14,0,0,0,0,0,0,4,3,0,0,0,0,1,0
15,0,0,0,0,0,0,3,6,1,0,2,0,1,0
17,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20,0,0,0,0,0,0,0,1,0,1,1,0,0,0
21,0,0,0,0,0,1,0,1,0,2,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,1,1,0,0,0,0,9,1
33,0,0,0,0,0,0,0,0,0,0,0,1,0,0
