t,x,y
258631,0.6118,0.3602
258769,0.489,0.2976
259044,0.4924,0.2649
259194,0.4511,0.2657
259386,0.3873,0.1986
259544,0.3441,0.194
259803,0.3882,0.2128
260036,0.432,0.2159
260236,0.4622,0.2157
260428,0.4582,0.2003
260594,0.5051,0.1993
260819,0.543,0.1982
260994,0.5313,0.2075
261303,0.5686,0.2073
261536,0.551,0.2053
261703,0.6146,0.192
262094,0.6554,0.1825
262561,0.6323,0.3234
262861,0.6264,0.358
263486,0.5822,0.3909
263861,0.5926,0.2917
264036,0.5719,0.2769
264186,0.5386,0.7136
264344,0.5024,0.7022
264944,0.522,0.512
265219,0.515,0.45
265553,0.5382,0.3756
265736,0.3865,0.4022
266061,0.3966,0.4407
266244,0.5543,0.6913
266428,0.5758,0.6417
266628,0.5721,0.6099
266878,0.6351,0.3393
267086,0.5847,0.2707
267261,0.5541,0.228
267436,0.4947,0.2206
267594,0.4803,0.2352
267853,0.5226,0.5395
268061,0.5343,0.6524
268211,0.5142,0.6354
268411,0.5197,0.6185
268586,0.5535,0.613
268836,0.5477,0.5431
269203,0.559,0.4906
269411,0.6284,0.3763
269836,0.5723,0.4843
270028,0.5505,0.4514
270369,0.5592,0.4721
270678,0.5511,0.4235
270961,0.5601,0.3481
271428,0.5316,0.73
271594,0.5006,0.7279
272378,0.5077,0.7243
272536,0.5042,0.7626
272728,0.5074,0.8211
272886,0.5016,0.7964
273093,0.504,0.8353
273361,0.5099,0.75
273986,0.506,0.8883
274461,0.4936,0.3849
274828,0.5788,0.3498
