t,x,y
166665,0.4015,0.1189
166922,0.3467,0.1095
167139,0.3926,0.1164
167331,0.4838,0.1344
167603,0.5083,0.1199
167806,0.5332,0.1263
168072,0.5726,0.1324
168456,0.6554,0.137
168647,0.5903,0.1404
168972,0.6167,0.1406
169139,0.6474,0.1411
169289,0.5262,0.1457
169472,0.4873,0.173
169714,0.3478,0.1093
169931,0.4587,0.7212
170081,0.4997,0.7506
170379,0.4913,0.673
170589,0.4844,0.2996
170827,0.3644,0.3203
171356,0.6375,0.1545
171564,0.5062,0.1758
171781,0.491,0.18
172014,0.5142,0.6419
172172,0.4876,0.6333
172347,0.4692,0.141
172506,0.47,0.1841
172689,0.5141,0.1755
173022,0.4821,0.1728
173164,0.4655,0.1768
173381,0.4479,0.6722
173481,0.4604,0.6173
173714,0.4446,0.6181
173881,0.5213,0.6155
174181,0.5086,0.6073
174314,0.5517,0.6098
174614,0.5495,0.5039
174947,0.5498,0.4551
175489,0.6184,0.3282
175656,0.6288,0.3278
175914,0.6176,0.3323
176139,0.5453,0.4148
176372,0.5578,0.4532
176681,0.6289,0.3431
176881,0.63,0.313
177106,0.6302,0.3948
177222,0.6231,0.3623
177531,0.5451,0.5029
177656,0.557,0.4702
177847,0.5519,0.4437
178314,0.5516,0.5201
178656,0.5521,0.4363
179106,0.4962,0.8261
179281,0.4966,0.7791
179639,0.498,0.7388
179814,0.5567,0.4917
180031,0.5467,0.4586
180497,0.4645,0.4571
180656,0.387,0.4475
181047,0.385,0.3811
181431,0.3853,0.3563
181597,0.5345,0.4015
181822,0.5611,0.3885
182056,0.5521,0.3794
182356,0.3893,0.3612
182739,0.3829,0.4381
183622,0.3783,0.4297
184331,0.4223,0.7374
184481,0.4947,0.7605
184747,0.4964,0.8143
185022,0.499,0.8824
185139,0.4898,0.7163
185556,0.4944,0.7689
185914,0.4952,0.8111
186406,0.5008,0.8651
186597,0.4999,0.7959
187106,0.5367,0.6004
187281,0.5578,0.4413
187889,0.504,0.9994
188689,0.4944,0.9872
188981,0.5121,0.7396
189281,0.526,0.2519
189547,0.4808,0.1878
