Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant64,7,11875,19608,18883,0,19383,233,14617,11279.90850666718,1043.0095630255335,339.2516980623809,1589.2276461872966,312.6743760943603,4512.492543918724,5557.3059975755705,0.4511963402666872,0.04172038252102134,0.013570067922495236,0.06356910584749187,0.012506975043774411,0.18049970175674895,0.22229223990302283,23,0.92,24,answers,0.014645186738758153
