t,x,y
93149,0.4395,0.3104
93307,0.3815,0.1906
93499,0.3881,0.1587
93674,0.4119,0.1468
93807,0.3502,0.1018
94182,0.4007,0.1118
94390,0.4208,0.1151
94565,0.4501,0.1176
94957,0.5557,0.1235
95307,0.5463,0.1324
95715,0.6123,0.1487
95882,0.6285,0.1552
96015,0.3741,0.1528
96324,0.4073,0.1482
96582,0.4328,0.1445
96765,0.4874,0.1276
96965,0.3851,0.1838
97249,0.4569,0.1852
97399,0.4289,0.192
97790,0.5206,0.1945
98540,0.5623,0.2085
98915,0.5736,0.1981
99165,0.4892,0.6291
99399,0.4966,0.6591
99599,0.4772,0.3409
99965,0.4782,0.2781
100207,0.364,0.1461
100924,0.3526,0.1419
101174,0.3848,0.1307
101365,0.4195,0.1399
101857,0.5179,0.129
102040,0.5378,0.1358
102240,0.4823,0.126
102415,0.4501,0.1416
102757,0.4647,0.159
102999,0.5481,0.1871
103199,0.4644,0.7622
103390,0.4926,0.6497
104165,0.5065,0.4993
104357,0.5372,0.2005
104790,0.6197,0.1725
105165,0.667,0.1169
105507,0.5357,0.1986
105682,0.4303,0.2475
105865,0.39,0.2494
106065,0.3986,0.2354
106674,0.3794,0.2628
106882,0.4688,0.2646
107390,0.3834,0.403
107765,0.4649,0.4007
108215,0.5666,0.2253
108624,0.5613,0.2358
108849,0.6084,0.2432
109082,0.5664,0.3185
109290,0.5636,0.3498
109540,0.5583,0.3715
109957,0.5591,0.3382
110315,0.5619,0.3297
110474,0.525,0.6245
110640,0.4925,0.6639
110974,0.4944,0.6823
111232,0.4493,0.1902
111457,0.4017,0.1897
111640,0.4082,0.2373
111957,0.4101,0.502
112274,0.3944,0.5141
112465,0.4879,0.6994
112715,0.5549,0.4183
112990,0.5452,0.3265
113182,0.6437,0.1066
113699,0.5026,0.7146
113849,0.4937,0.6924
114207,0.501,0.7122
114899,0.4909,0.6896
115457,0.4938,0.7887
116207,0.5092,0.5621
116524,0.5052,0.6693
116690,0.5097,0.6996
117349,0.4687,0.3094
118199,0.4307,0.4316
