t,x,y
204807,0.4731,0.5004
205096,0.4058,0.2306
205337,0.3802,0.0916
205568,0.3525,0.0664
205712,0.3803,0.0796
205829,0.4268,0.0994
206062,0.4581,0.1009
206237,0.5101,0.1016
206479,0.5434,0.1011
206687,0.5704,0.1018
206837,0.6015,0.1024
207096,0.514,0.374
207662,0.4981,0.58
207979,0.516,0.5377
208168,0.5851,0.5269
208312,0.3899,0.467
208604,0.3543,0.4248
208784,0.3544,0.3334
209079,0.3573,0.3993
209454,0.3561,0.3461
209729,0.3576,0.2565
210021,0.3544,0.2799
210287,0.5527,0.5152
210746,0.52,0.5877
210944,0.4884,0.584
211104,0.5344,0.5802
211271,0.5567,0.5776
211521,0.534,0.1555
211671,0.532,0.1153
211837,0.5649,0.0928
211987,0.4264,0.104
212371,0.4523,0.1029
212546,0.5116,0.1079
212821,0.547,0.1058
213329,0.5721,0.5345
213546,0.5868,0.5383
213812,0.5808,0.2368
214012,0.5685,0.1406
214204,0.56,0.1104
214462,0.4699,0.1315
214729,0.4452,0.143
215129,0.5483,0.5783
215304,0.5751,0.5482
215471,0.4974,0.6279
215812,0.6047,0.4599
216062,0.5839,0.5259
216746,0.5935,0.4884
216937,0.5851,0.2632
217604,0.4949,0.8165
217712,0.4813,0.7742
217912,0.497,0.6946
218129,0.4967,0.6673
218352,0.5781,0.355
218562,0.5801,0.2459
218721,0.5963,0.2528
219279,0.4793,0.6455
219446,0.4987,0.6424
220262,0.5683,0.2714
220429,0.5824,0.2629
222371,0.57,0.2917
222704,0.5731,0.2692
223021,0.595,0.2533
223254,0.5781,0.2699
223646,0.5658,0.2778
223854,0.5766,0.2641
223996,0.5988,0.2502
224271,0.5018,0.653
224921,0.5524,0.3151
225271,0.4708,0.3606
225404,0.4773,0.3449
225596,0.4894,0.3491
225887,0.4863,0.3482
226104,0.6331,0.4191
226304,0.5376,0.5397
226496,0.5584,0.5461
226696,0.4926,0.8752
226971,0.4991,0.7848
227246,0.4957,0.7663
227429,0.4964,0.7075
228104,0.4929,0.6641
