t,x,y
261322,0.5801,0.1587
261419,0.5449,0.1508
261827,0.4258,0.3091
261994,0.3842,0.1542
262261,0.44,0.142
262461,0.4124,0.1506
262769,0.4883,0.1386
263036,0.4741,0.1442
263211,0.5108,0.1431
263452,0.5565,0.1422
263619,0.5299,0.1451
263861,0.6013,0.1493
264244,0.5806,0.148
264586,0.6251,0.152
264811,0.3787,0.1577
265052,0.4404,0.1482
265327,0.4949,0.1494
265719,0.5385,0.1508
266027,0.5441,0.158
266177,0.5775,0.1572
266619,0.6023,0.1512
266919,0.4763,0.4694
267127,0.4509,0.5763
267294,0.4638,0.5609
267469,0.4783,0.5636
267677,0.473,0.4563
267894,0.4854,0.2317
268069,0.5082,0.1926
268311,0.4873,0.1967
268536,0.5416,0.2014
268827,0.5132,0.1634
268977,0.5535,0.1505
269277,0.4606,0.5351
269419,0.4644,0.5565
269577,0.4545,0.5574
269744,0.4423,0.5591
269994,0.4525,0.4341
270293,0.4475,0.5471
271027,0.4454,0.4014
272636,0.4468,0.6136
272852,0.494,0.6595
273102,0.5003,0.6955
273286,0.5039,0.6414
273511,0.5141,0.6632
273661,0.5051,0.6938
273957,0.5086,0.7722
274261,0.513,0.6407
274844,0.5918,0.5902
275236,0.5137,0.8596
276011,0.4993,0.6527
276411,0.6529,0.6683
276627,0.5042,0.8685
276925,0.4812,0.207
