t,x,y
204975,0.381,0.3093
205265,0.4375,0.3263
205565,0.5081,0.1786
205756,0.4871,0.1936
205906,0.3652,0.1677
206331,0.3666,0.1749
206515,0.3956,0.1874
206723,0.4314,0.1831
206931,0.4698,0.1797
207265,0.502,0.1754
207548,0.5377,0.1737
207831,0.551,0.1758
207981,0.5188,0.1666
208248,0.5464,0.1718
208448,0.5781,0.1675
208648,0.6155,0.1049
208848,0.6339,0.1084
209273,0.482,0.3113
209506,0.4506,0.4093
209740,0.4581,0.5133
209923,0.4566,0.5409
210123,0.5268,0.1905
210415,0.5519,0.1303
210598,0.6011,0.1031
210790,0.5659,0.1054
210940,0.4256,0.4996
211173,0.4352,0.5389
211373,0.4168,0.517
211498,0.4251,0.3121
211823,0.4176,0.2612
212023,0.4235,0.2422
212648,0.3899,0.2761
212890,0.4169,0.3505
213065,0.389,0.2934
213248,0.3601,0.2782
213490,0.4722,0.767
213665,0.5061,0.7755
213981,0.5036,0.7032
214262,0.5053,0.6614
215031,0.4246,0.3023
215256,0.4123,0.2785
215740,0.4986,0.8795
216023,0.499,0.6362
216215,0.5027,0.6651
216856,0.5082,0.9419
217094,0.5115,0.8418
217290,0.5098,0.2897
