t,x,y
94178,0.4713,0.2637
94461,0.4151,0.1368
94620,0.3672,0.1356
94844,0.4101,0.1402
94961,0.4798,0.1359
95153,0.5131,0.1393
95476,0.5837,0.1414
95728,0.6013,0.1384
95870,0.6366,0.1386
96070,0.5032,0.1574
96278,0.4671,0.1812
96445,0.4325,0.2234
96636,0.4213,0.2313
96845,0.5035,0.264
96970,0.5382,0.4039
97195,0.4896,0.4693
97361,0.5188,0.5264
97570,0.5124,0.4881
98128,0.5099,0.5729
98320,0.4949,0.6866
98603,0.5043,0.5317
98970,0.5223,0.5222
99536,0.5232,0.5213
99995,0.5254,0.522
100936,0.5036,0.7628
101444,0.4987,0.802
101670,0.5009,0.76
101936,0.5022,0.7118
102520,0.4918,0.7882
102736,0.4984,0.6729
103153,0.5138,0.6933
103345,0.5139,0.5599
103553,0.5269,0.4091
104453,0.5006,0.7151
104911,0.5032,0.6973
105045,0.4974,0.7872
105261,0.5048,0.8195
105503,0.5016,0.7585
105636,0.5017,0.7582
105900,0.5051,0.8549
