from_region,6,8,9,10,11,12,14,15,17,21,22,27,28
6,0,0,2,1,0,0,0,0,0,0,0,0,0
8,1,1,3,0,0,0,0,0,0,0,0,0,0
9,0,4,11,3,0,0,1,0,0,0,1,0,0
10,0,0,1,3,4,0,0,0,0,0,0,0,0
11,2,0,2,0,1,0,0,1,1,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0,0,0,0
14,0,0,0,0,0,1,0,0,1,2,0,0,0
15,0,0,0,0,0,0,2,0,0,0,0,0,0
17,0,0,0,0,1,0,1,0,3,0,0,0,1
21,0,0,0,0,1,0,0,1,0,1,1,0,0
22,0,0,0,0,0,0,0,1,0,1,1,1,0
27,0,0,0,0,0,0,0,0,0,0,0,0,2
28,0,0,1,1,1,0,0,0,0,0,1,0,2
