t,x,y
131665,0.4687,0.2099
131885,0.4523,0.1487
132235,0.4745,0.1502
132760,0.5186,0.1439
132960,0.5657,0.1766
133160,0.5524,0.1633
133368,0.6028,0.2277
133652,0.4021,0.1131
133868,0.4447,0.1013
134010,0.4786,0.1014
134160,0.5122,0.1037
134352,0.5414,0.109
135035,0.558,0.1071
135293,0.5841,0.1072
135560,0.6178,0.1165
135660,0.6402,0.1175
135818,0.5274,0.386
136068,0.4859,0.4037
136368,0.466,0.4119
136885,0.4782,0.5463
137210,0.4885,0.5655
137335,0.4945,0.6875
137518,0.4913,0.7247
137743,0.5096,0.683
138060,0.5153,0.5056
138243,0.5147,0.4182
138418,0.5679,0.4116
138752,0.5651,0.5509
138902,0.5178,0.5615
139168,0.4401,0.5542
139352,0.5082,0.3931
139860,0.4989,0.4181
140052,0.4994,0.8529
140302,0.6167,0.2927
140460,0.604,0.2806
140760,0.394,0.2687
141018,0.4312,0.1976
