t,x,y
97942,0.4759,0.2967
98064,0.6244,0.2086
98214,0.6531,0.1677
98564,0.4703,0.2076
98731,0.3913,0.1747
98914,0.3559,0.1738
99148,0.4137,0.1704
99373,0.4657,0.1638
99648,0.5093,0.1651
99864,0.5575,0.171
100114,0.5899,0.1687
100289,0.6058,0.1158
100673,0.4414,0.2504
100914,0.4101,0.2433
101098,0.458,0.4705
101264,0.4657,0.5526
101481,0.4581,0.5235
101731,0.4624,0.3517
101964,0.4668,0.2071
102948,0.4813,0.6975
103173,0.5054,0.6729
103356,0.5497,0.6249
103581,0.4962,0.7763
103814,0.4361,0.4023
104014,0.4771,0.592
104223,0.4624,0.5881
104406,0.4871,0.7609
104673,0.5027,0.7275
104902,0.4993,0.7654
105214,0.498,0.6758
105523,0.5001,0.8244
105881,0.5284,0.8332
106198,0.5063,0.8567
106581,0.5117,0.929
106856,0.5197,0.8453
107414,0.6555,0.7316
107589,0.5166,0.9117
107873,0.4819,0.3065
108131,0.4754,0.2607
