Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant5,7,7691,11325,2983,9275,491,266,866,1452.7496260529222,631.5001718924123,2208.5693569667023,6701.842232603515,562.6462622805777,4682.31264181124,3488.536389947991,0.06109380655422525,0.02655705336189126,0.09287898384989707,0.2818386909711727,0.023661477029335874,0.19690956902356027,0.1467066062470243,46,1.934480003364313,47,city_right,0.1703538129628933
