t,x,y
183729,0.5092,0.7599
184077,0.4994,0.4666
184302,0.407,0.2239
184502,0.4478,0.1516
184665,0.4304,0.1373
184852,0.4656,0.1353
185065,0.4846,0.1388
185209,0.4472,0.1381
185385,0.4898,0.1387
185636,0.5321,0.1382
186044,0.5737,0.1341
186352,0.4839,0.1867
186686,0.4604,0.2185
186877,0.4459,0.1267
187302,0.5149,0.1412
187569,0.5747,0.1453
187852,0.5572,0.133
188111,0.4861,0.1903
188336,0.4508,0.1982
188586,0.4638,0.1942
188836,0.4482,0.3223
189057,0.5897,0.3379
189252,0.607,0.3464
189502,0.6041,0.3059
189865,0.5228,0.1916
190169,0.6074,0.3301
190686,0.5893,0.3314
191261,0.4166,0.3099
191486,0.4539,0.2086
191669,0.4846,0.1673
191977,0.5532,0.4073
192186,0.5705,0.358
192536,0.4977,0.2002
192761,0.5248,0.1766
193011,0.5649,0.1376
193386,0.6665,0.062
193817,0.5307,0.597
194019,0.5485,0.5766
194311,0.4395,0.5592
194801,0.45,0.5618
195319,0.4532,0.38
195544,0.4506,0.3402
195711,0.4489,0.3644
195969,0.4093,0.3529
196394,0.4627,0.3549
196577,0.4426,0.3579
196761,0.4047,0.3616
197094,0.4345,0.3728
197311,0.449,0.3801
197619,0.4052,0.3667
198344,0.4593,0.363
198619,0.4469,0.3524
198902,0.4835,0.6617
199261,0.5077,0.7817
199602,0.5063,0.7388
199841,0.4574,0.3959
200094,0.4465,0.3538
200327,0.5957,0.351
200627,0.3976,0.3607
201144,0.438,0.4853
201286,0.4469,0.5463
201686,0.4527,0.3835
201952,0.4477,0.3631
202225,0.3931,0.3509
202969,0.4018,0.2222
203152,0.4818,0.1791
203694,0.3739,0.2842
204011,0.3751,0.2535
204244,0.3998,0.2608
204594,0.4018,0.4264
204919,0.4275,0.5465
205086,0.6555,0.0846
205344,0.4789,0.7676
205494,0.5062,0.7365
205736,0.5083,0.6787
206127,0.5094,0.7992
208019,0.6408,0.2643
208286,0.5358,0.827
208502,0.5064,0.8467
209136,0.5024,0.5461
