t,x,y
141303,0.4723,0.3482
141500,0.4335,0.1305
141720,0.4067,0.1317
141870,0.5046,0.1324
142120,0.5463,0.138
142345,0.5762,0.1465
142661,0.5465,0.299
142803,0.5405,0.4187
142953,0.5332,0.5421
143178,0.5803,0.5539
143411,0.5593,0.5387
143595,0.527,0.5503
143876,0.4835,0.5469
144116,0.4666,0.5486
144311,0.4817,0.5482
144495,0.4978,0.5521
144803,0.4994,0.5247
145136,0.3952,0.3387
145328,0.3767,0.3754
145445,0.4471,0.4029
145603,0.5014,0.406
145786,0.4984,0.4063
145953,0.4004,0.4038
146111,0.4204,0.4048
146303,0.4926,0.4058
146484,0.4969,0.5081
146676,0.4947,0.5357
147086,0.4936,0.4129
147316,0.4807,0.7273
147703,0.4909,0.7881
148045,0.4834,0.6585
148295,0.4857,0.6975
148453,0.4883,0.6639
148620,0.4445,0.4872
148868,0.4161,0.4104
149220,0.4195,0.3879
149428,0.4818,0.4084
149670,0.4988,0.4074
149836,0.4608,0.3983
150211,0.5111,0.854
150595,0.5002,0.6569
150811,0.501,0.6533
