t,x,y
137277,0.5602,0.1451
137515,0.4783,0.1611
138123,0.3861,0.1695
138331,0.3416,0.179
138690,0.3786,0.1815
138906,0.4318,0.1911
139131,0.4838,0.1832
139431,0.5327,0.1776
139815,0.5832,0.1231
140081,0.5424,0.1226
140415,0.5761,0.1243
140631,0.604,0.1191
140865,0.6402,0.113
141265,0.5527,0.1228
141598,0.6059,0.1108
141865,0.6346,0.1115
142198,0.652,0.1087
142423,0.5011,0.1304
142573,0.4809,0.1414
142881,0.4143,0.1793
143056,0.3974,0.2321
143306,0.4284,0.2291
143615,0.4047,0.1892
143756,0.3362,0.1744
144081,0.3785,0.1832
144240,0.4569,0.6958
144398,0.4973,0.7178
144581,0.4788,0.4486
144790,0.454,0.3488
144981,0.4734,0.3414
145231,0.5666,0.3818
145490,0.4922,0.4844
145740,0.461,0.5034
145965,0.4297,0.4424
146156,0.5418,0.5248
146656,0.5259,0.356
146940,0.5164,0.29
147498,0.5365,0.3482
147790,0.5063,0.4499
148190,0.4881,0.7528
148690,0.4914,0.7202
148890,0.4904,0.8039
149198,0.4898,0.6926
149773,0.5078,0.4569
150031,0.5243,0.3396
150231,0.5479,0.2917
150490,0.5049,0.2646
150756,0.5313,0.3052
150973,0.4841,0.7329
151323,0.493,0.7166
151665,0.4913,0.7651
151923,0.492,0.7128
152123,0.5111,0.4054
152540,0.5402,0.4481
152765,0.5079,0.6566
153048,0.4842,0.7204
154048,0.4904,0.9039
154406,0.4937,0.7063
154706,0.4883,0.6721
154981,0.4858,0.825
155590,0.5484,0.7119
155854,0.5106,0.9225
156140,0.4672,0.6524
156323,0.456,0.3974
