t,x,y
105335,0.4644,0.2095
105790,0.3772,0.1352
106040,0.4169,0.1427
106223,0.4478,0.1389
106398,0.4735,0.1401
106565,0.4975,0.1417
106748,0.5219,0.1425
106923,0.5387,0.1431
107223,0.5493,0.1397
107657,0.5872,0.1425
107948,0.6131,0.1418
108123,0.6394,0.1416
108690,0.6133,0.2714
108982,0.4498,0.1863
109590,0.4561,0.6038
109815,0.4459,0.1447
110057,0.4979,0.1489
110348,0.5164,0.1527
110482,0.5451,0.1554
110790,0.4502,0.2146
111007,0.5572,0.1404
111182,0.5876,0.1516
111323,0.611,0.1505
111473,0.5159,0.529
111648,0.5018,0.4971
111790,0.5206,0.4219
111973,0.5133,0.4989
112132,0.4875,0.4731
112523,0.4642,0.4697
113023,0.4812,0.5826
113140,0.4817,0.5957
113557,0.4954,0.7677
113815,0.4998,0.8173
114215,0.5097,0.7324
114965,0.5067,0.9
115490,0.5068,0.4728
115915,0.5424,0.6751
116040,0.6525,0.756
116198,0.4977,0.9412
116582,0.4678,0.2511
116882,0.4561,0.2124
