Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant65,7,12473,11566,6083,0,12799,324,441,2625.503822359396,1796.408870525001,4750.2804397495365,3915.495406040491,2036.1739139134384,5012.837074822702,3798.3797648182867,0.10502015289437583,0.07185635482100003,0.19001121758998143,0.15661981624161964,0.08144695655653753,0.20051348299290803,0.15193519059273145,40,1.6,41,answers,0.04259682831084604
