t,x,y
371484,0.5183,0.2052
371552,0.3582,0.1895
371969,0.4718,0.1986
372169,0.5301,0.1889
372486,0.5849,0.1878
372736,0.5498,0.1903
372977,0.6555,0.1914
373227,0.5546,0.1944
373652,0.6296,0.333
374186,0.627,0.3455
374377,0.4646,0.1971
374586,0.3775,0.1815
374936,0.4216,0.1741
375136,0.4535,0.1749
375344,0.5044,0.1765
375661,0.5522,0.1774
375994,0.5761,0.1781
376194,0.6288,0.1822
376536,0.6659,0.179
376777,0.6043,0.1818
377002,0.5603,0.1809
377186,0.4697,0.2025
377411,0.5103,0.2059
377736,0.5249,0.6694
377927,0.5432,0.6366
378311,0.5509,0.5465
378527,0.4725,0.1862
378877,0.3427,0.1843
379211,0.5328,0.5734
379444,0.5463,0.498
379886,0.5398,0.4584
380111,0.3826,0.4717
380394,0.3696,0.4113
380536,0.3468,0.3571
380752,0.3375,0.3784
380977,0.5205,0.4457
381219,0.538,0.4561
381519,0.5424,0.4795
382077,0.5428,0.4174
382694,0.5387,0.4661
382944,0.5406,0.5618
383886,0.4894,0.8789
384169,0.4778,0.9016
384361,0.4828,0.7668
384711,0.5433,0.5239
385336,0.5424,0.5465
385619,0.5474,0.4904
385936,0.5428,0.5158
386227,0.5454,0.417
386802,0.5387,0.4625
387094,0.5326,0.5867
387527,0.5377,0.5492
387852,0.4796,0.8905
388169,0.5246,0.5759
388386,0.5328,0.5228
388752,0.545,0.5016
389361,0.5488,0.4413
389694,0.497,0.7406
390052,0.4882,0.8236
390211,0.488,0.7951
390419,0.5606,0.4344
390752,0.5492,0.6461
391169,0.5153,0.2786
391394,0.5529,0.2642
391536,0.6284,0.3727
391794,0.6365,0.3549
392152,0.6424,0.3872
392436,0.4926,0.7977
393069,0.4915,0.9307
393636,0.4798,0.3248
393794,0.5368,0.2446
394111,0.4812,0.8648
394519,0.4952,0.7889
394752,0.5009,0.9857
395177,0.4621,0.2905
