t,x,y
336696,0.4642,0.243
336879,0.3757,0.1364
337029,0.3632,0.0916
337179,0.3916,0.1021
337296,0.4228,0.1033
337544,0.4754,0.1033
337671,0.4962,0.1071
337968,0.5291,0.0982
338204,0.5693,0.0989
338412,0.6048,0.0978
338536,0.6346,0.0979
338729,0.5192,0.1503
339054,0.5704,0.5264
339304,0.6072,0.5545
339528,0.5451,0.2385
339760,0.525,0.2921
339936,0.4997,0.1605
340104,0.4888,0.1316
340279,0.4819,0.1064
340512,0.4529,0.1042
340804,0.4741,0.1087
341037,0.423,0.1018
341479,0.4583,0.1083
341612,0.3919,0.1149
341929,0.4288,0.1178
342121,0.4664,0.11
342279,0.3686,0.0752
342587,0.4793,0.1132
342804,0.4946,0.1065
343079,0.5264,0.1025
343354,0.5366,0.108
343729,0.5531,0.109
343871,0.5329,0.107
344246,0.5543,0.1048
344429,0.5906,0.0995
344552,0.6301,0.0994
344862,0.5508,0.5272
345128,0.4977,0.5577
345346,0.3937,0.3498
345552,0.3843,0.2594
345796,0.3792,0.2396
346144,0.4505,0.5587
346346,0.4226,0.5466
346512,0.5588,0.5496
346754,0.4953,0.5429
346992,0.4447,0.5462
347246,0.4548,0.5231
347421,0.4352,0.5131
347687,0.427,0.3865
347862,0.4298,0.3165
348104,0.4307,0.2705
348287,0.4295,0.247
348804,0.4097,0.2425
349037,0.4985,0.7433
349254,0.4987,0.6821
349521,0.4974,0.6365
350029,0.4043,0.2996
350287,0.5019,0.6184
350887,0.5128,0.8605
351129,0.4977,0.8594
351529,0.4627,0.5663
