t,x,y
125867,0.3738,0.1478
126198,0.4299,0.1535
126373,0.4908,0.1576
126548,0.5241,0.1606
126764,0.4884,0.163
126981,0.5521,0.1708
127206,0.6089,0.1597
127373,0.6426,0.1567
127496,0.5029,0.1988
127773,0.5484,0.4068
128023,0.4904,0.3788
128214,0.545,0.515
128506,0.4899,0.254
128689,0.4438,0.2506
128889,0.5336,0.496
129173,0.5288,0.5174
129589,0.5335,0.4888
129789,0.5017,0.4705
130006,0.5267,0.4417
130272,0.5497,0.4319
130756,0.5198,0.461
130912,0.5077,0.7431
131164,0.4999,0.778
131823,0.4959,0.8161
132064,0.497,0.7128
132344,0.5,0.6914
132590,0.5105,0.7356
132990,0.5113,0.9002
133356,0.5137,0.9255
133536,0.5426,0.5054
134006,0.5111,0.9401
134348,0.5176,0.7154
134548,0.6656,0.737
134706,0.4993,0.7335
134915,0.5153,0.9313
135181,0.4746,0.2509
135512,0.3969,0.1839
