t,x,y
372488,0.5118,0.3265
372844,0.3792,0.1584
373461,0.4743,0.1574
374277,0.4715,0.1544
375102,0.5683,0.1508
375611,0.634,0.1683
376177,0.4542,0.1693
377186,0.5036,0.3369
377644,0.3607,0.1709
378244,0.3849,0.1584
378911,0.5277,0.1431
379511,0.4981,0.2981
379936,0.4762,0.217
380736,0.5285,0.2305
381202,0.4027,0.3078
381711,0.5548,0.61
382777,0.4424,0.1681
383327,0.4438,0.1745
383769,0.6452,0.1674
384711,0.5551,0.3893
385344,0.4983,0.1698
385852,0.4314,0.1543
386561,0.4607,0.1565
387069,0.4316,0.1558
387761,0.5094,0.1534
388494,0.4216,0.3037
388994,0.5689,0.2448
389533,0.5633,0.3866
390311,0.5292,0.4452
390936,0.5573,0.147
391419,0.4603,0.1753
392477,0.4102,0.3355
393044,0.4237,0.3554
393536,0.476,0.1711
394252,0.5493,0.1792
394927,0.5736,0.6002
395352,0.5684,0.5693
396244,0.476,0.3155
396636,0.4209,0.3076
397261,0.5792,0.6147
397961,0.562,0.3837
398444,0.4439,0.1508
398961,0.4845,0.1585
399952,0.5137,0.8013
400644,0.4379,0.4014
401269,0.5408,0.4093
402102,0.4073,0.3138
402519,0.5439,0.3549
402894,0.519,0.6533
404077,0.4418,0.3664
404527,0.5169,0.389
405294,0.5024,0.3964
406152,0.483,0.4358
406944,0.4342,0.5508
407686,0.4417,0.5707
408844,0.5247,0.3123
409477,0.507,0.738
410352,0.4766,0.1851
410886,0.5327,0.1472
411444,0.5437,0.5222
412136,0.5047,0.3034
412986,0.5249,0.6274
413486,0.5091,0.7469
414227,0.5304,0.3204
415302,0.5187,0.7821
415994,0.5226,0.3502
417102,0.5396,0.3833
418202,0.509,0.8007
418661,0.5048,0.3346
419244,0.4987,0.5588
420311,0.4819,0.3885
421027,0.6692,0.7073
421536,0.5162,0.8091
422144,0.6412,0.6538
422602,0.4084,0.3055
422986,0.3886,0.2617
423861,0.3591,0.1809
424694,0.3646,0.1783
425169,0.366,0.2534
427777,0.3526,0.2123
