t,x,y
151504,0.5117,0.8746
151937,0.4312,0.1523
152454,0.3566,0.0988
152729,0.3813,0.1042
153029,0.4401,0.1014
153295,0.482,0.0981
153795,0.5308,0.1032
153954,0.5647,0.1062
154412,0.6351,0.1021
154737,0.6547,0.1001
155187,0.3786,0.1287
155329,0.4085,0.1289
155837,0.48,0.1345
156087,0.5479,0.1357
156504,0.4354,0.1534
156795,0.5113,0.4719
157295,0.4966,0.7407
157629,0.4601,0.268
158229,0.3991,0.2237
158487,0.52,0.474
159062,0.5433,0.3829
159204,0.4368,0.154
159629,0.3985,0.1007
159779,0.4358,0.1036
160387,0.5001,0.1075
160529,0.381,0.1111
161104,0.4011,0.1727
161387,0.4693,0.1144
161620,0.4018,0.2865
161945,0.377,0.2486
162154,0.5121,0.1094
162537,0.5639,0.1031
162787,0.614,0.096
163304,0.4474,0.2172
163554,0.4311,0.2234
163962,0.5704,0.1774
164237,0.4272,0.1795
164921,0.3834,0.2581
165229,0.4229,0.271
165654,0.5072,0.5647
165962,0.4939,0.6562
166496,0.5362,0.3773
166771,0.5474,0.5329
167212,0.433,0.4175
167379,0.5509,0.3811
167971,0.5616,0.1864
168179,0.6221,0.1256
168637,0.5771,0.0994
168871,0.6304,0.0978
169221,0.4983,0.131
169379,0.4195,0.2985
169879,0.541,0.3743
170404,0.4294,0.2432
171162,0.3927,0.2616
171812,0.5905,0.1072
171954,0.5607,0.1105
172562,0.6296,0.1056
172687,0.6565,0.1096
173145,0.4597,0.117
173404,0.5224,0.1173
173970,0.4902,0.1159
174087,0.5265,0.119
174662,0.5792,0.1016
175154,0.6232,0.0957
175570,0.3956,0.2721
175745,0.3762,0.2604
176287,0.3951,0.3038
176520,0.6234,0.155
177154,0.6278,0.1001
177345,0.6484,0.1
177687,0.5853,0.1013
177829,0.4008,0.1269
178254,0.4178,0.1294
178445,0.5282,0.1394
178854,0.3953,0.3273
179192,0.483,0.7211
179720,0.5036,0.7363
179968,0.4988,0.6899
181062,0.5076,0.7881
181754,0.4261,0.3195
