Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant62,7,4406,4606,981,11173,5597,0,414,6379.630169864305,1302.809486923882,1245.1351931437255,2322.034185170503,862.1747606955132,970.8636192491869,1981.2173503424324,0.4067604035873696,0.08306614938305802,0.07938887995050532,0.1480511467208941,0.05497161187806129,0.061901531449195794,0.12632092261810968,30,1.912777352716144,31,city_right,0.03953935441280625
